col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
29.26169,38.23426,01570279+3814035,29.261638,38.234322,0.06,0.06,90,11.415,11.18,7.82303808998337,11.123,1.278,0.021,0.019,0.02,AAA,222,0,2451127.7718,0.267282,153880292616741757,29.26164213,38.23425118,0.153,0.112,0,906289152,108,55917.69630787,5,71,9.38503808998337,12.685,,,,114788,12.401,,,,114788,12.303,,,,114788,12.272,,,,114788,12.2191,0.0016,12.2389,0.0027,16892280,0.255219,29.2616404683575,38.2343054976766,0.001,0.001,0,342964137998442368,29.26169251031,0.0378,38.23425562365,0.0334,0.0182,2.1878,0.0398,9.494,0.074,-11.584,0.08,false,224291,51.351,12.311335,126732,217.043,12.594174,142050,181.299,11.880815,0.71336,3.6,1.64,5,6280.5,0.173,0.085,1.14,1.817,0.059817
29.36303,38.22954,01572711+3813466,29.362972,38.229622,0.08,0.08,90,16.055,15.527,11.7873418905538,14.969,4.4041,0.089,0.123,0.105,ABA,222,0,2451127.7718,0.337706,153870293629856112,29.36301951,38.22955045,0.023,0.015,90,503635968,60,56334.16903935,5,66,17.4337,20.6154,0.0299,20.7451,0.0661,115000,19.3731,0.0084,19.4775,0.0338,115000,18.1004,0.0054,18.1984,0.0064,115000,17.5364,0.0073,17.6276,0.0197,115000,17.262,0.0104,17.3289,0.021,115000,0.290515,29.362984951905,38.2295986868064,0.009,0.008,90,342961354859633792,29.36303378762,0.286,38.22954242763,0.248,0.1510,2.3103,0.3488,8.91,0.564,-13.067,0.51,false,541.13,2.07744,18.855112,108.688,17.6715,20.260931,677.838,9.98533,17.684105,2.576826,,,0,,,,,,0.091572
29.3213,37.43578,01571709+3726089,29.321242,37.435822,0.07,0.06,90,9.302,9.122,5.75060828656504,9.047,1.06,0.018,0.017,0.02,AAA,222,0,2451127.7724,0.224386,152920293213443415,29.32129886,37.43577677,0.001,0.001,90,1409359872,168,51127.27239583,5,45,6.99460828656504,10.291,,,,114788,10.107,,,,114788,10.074,,,,114788,10.088,,,,114788,10.102,,,,114788,0.230067,29.3212477766709,37.435824941844,0.001,0.001,0,342855251987671040,29.32130047371,0.0356,37.43577504301,0.0316,0.0181,2.1914,0.0397,9.718,0.074,-11.589,0.079,false,1754580,643.759,10.077931,1026090,1860.18,10.323425,1048410,1876.91,9.71059,0.612835,21.76,6.59,6,6524.35,0.5175,0.284,2.94,14.132,0.019617
28.91933,37.82708,01554062+3749375,28.919267,37.82711,0.06,0.06,0,13.079,12.593,9.2257658791198,12.44,2.1832,0.022,0.026,0.019,AAA,222,0,2451127.756,0.209178,153390289192953149,28.91932723,37.8270818,0.003,0.002,90,503635968,60,56110.38409722,5,75,12.1570,15.3712,0.002,15.4269,0.0018,115000,14.6232,0.0025,14.6745,0.002,115000,14.3282,0.0022,14.374,0.0012,115000,14.2141,0.0033,14.2542,0.0025,115000,14.1139,0.0022,14.1481,0.0055,115000,0.199093,28.919276247746,37.8271299274801,0.001,0.001,90,342925929969322112,28.91933072129,0.0319,37.82707864169,0.0255,0.0149,2.2759,0.0339,9.993,0.06,-11.912,0.059,false,25727.3,25.8521,14.662382,11193.7,66.9112,15.228954,20771.8,54.7952,13.968232,1.260722,,,0,5031.38,0.032,0.0107,0.61,0.215,0.076407
29.29373,38.0351,01571048+3802065,29.293676,38.03516,0.06,0.06,90,11.322,11.066,7.841,11.019,1.208,0.02,0.019,0.018,AAA,222,0,2451127.772,0.264765,153640292937052774,29.29372797,38.03510558,0.045,0.031,90,906289152,108,55702.02866898,5,70,9.325,12.503,,,,114788,12.227,,,,114788,12.156,,,,114788,12.159,,,,16484,12.1406,0.0061,12.1511,0.0039,115064,0.245146,29.2936714917766,38.0351544416437,0.001,0.001,0,342923761009838976,29.29372643113,0.0413,38.03510342611,0.0342,0.0204407951598963,2.314,0.0473,10.05,0.07,-11.849,0.076,false,243628,58.0212,12.221546,137707,227.789,12.504001,154052,157.74,11.792748,0.711252,,,0,6325.33,0.1677,0.0815,1.11,1.763,0.023745
29.06036,37.81858,01561447+3749071,29.060298,37.818665,0.06,0.06,90,12.723,12.132,8.617143700471,11.978,2.5108,0.021,0.023,0.023,AAA,222,0,2451127.7625,0.353163,153380290603482962,29.06037111,37.81859061,0.059,0.018,0,503635968,60,56138.02491898,5,74,12.086143700471,15.447,0.0033,15.5063,0.0031,115000,14.4888,7E-04,14.5432,0.0016,115000,14.1317,0.0098,14.1454,0.0037,115000,13.8932,0.0024,13.9622,0.0011,115000,13.7822,0.0043,13.8085,0.0034,115000,0.339038,29.0603052195698,37.8186361197071,0.001,0.001,90,342925242774554112,29.06035866401,0.0351,37.81858422157,0.0282,0.0180,2.1273,0.0382,9.806,0.067,-12.054,0.063,false,29333.3,14.2656,14.519963,11336.5,39.045,15.215196,25926.6,73.205,13.727557,1.487639,,,0,4485.64,,,0.95,0.331,0.105977
28.97304,37.82402,01555351+3749267,28.972973,37.8241,0.06,0.06,90,12.457,12.072,8.70509368872956,11.985,1.6484,0.023,0.021,0.023,AAA,222,0,2451127.7625,0.345316,153380289730149482,28.97303363,37.82402055,0.006,0.006,0,503635968,60,56005.66431713,10,66,10.8503,14.1302,8E-04,14.194,0.0012,115000,13.6334,9E-04,13.6879,0.0012,115768,13.4621,0.001,13.525,0.001,16892216,13.4056,0.0031,13.4581,0.0015,115000,13.3496,0.0047,13.3864,0.0071,115000,0.333965,28.9729821234294,37.8240688558783,0.001,0.001,90,342925792530368256,28.97303635373,0.0284,37.82401789321,0.0215,0.0130,2.2081,0.0288,9.949,0.051,-11.836,0.049,false,64047.5,29.1117,13.672111,32071.5,59.8195,14.086092,45911.7,121.99,13.107112,0.97898,,,0,5364,0.1552,0.0757,0.85,0.539,0.115081
29.65375,37.75293,01583687+3745106,29.653665,37.752953,0.07,0.06,0,8.747,8.559,5.25663036934547,8.502,0.856399999999999,0.027,0.026,0.016,AAA,112,0,2451127.7819,0.255718,153300296539724150,29.65374597,37.75293042,0.001,0.001,90,268959744,32,56019.53655093,0,7,5.8489,9.0943,0.0869,12.9898,0.0275,24,9.3584,0.056,,,24,,,,,0,9.5539,0.001,12.2889,0.001,24,,,,,0,0.244386,29.6536959564083,37.7529789250002,0.001,0.001,90,342866144024819840,29.65374757652,0.0482,37.75292863963,0.038,0.0231780699799421,2.2435,0.052,9.479,0.092,-11.679,0.081,false,3010000,1148.88,9.49195,1774820,2712.45,9.728504,1764190,3177.12,9.145556,0.582949,,,0,6425.83,,,3.88,23.146,0.128353
29.41888,37.44687,01574051+3726489,29.418824,37.446926,0.07,0.06,90,13.594,12.928,9.65209827675118,12.83,2.6908,0.021,0.023,0.024,AAA,222,0,2451127.7751,0.25741,152930294188486900,29.41887719,37.44687384,0.004,0.002,90,503635968,60,56165.69755787,5,62,13.4015,16.5794,0.0036,16.6475,0.0041,115000,15.5208,0.0016,15.5718,0.0012,115000,15.0349,0.0028,15.0877,0.0029,115000,14.8262,0.002,14.8736,0.0025,115000,14.6581,0.0059,14.6851,0.0101,115000,0.2416,29.4188249168869,37.4469201091566,0.001,0.001,0,342854805311070976,29.41887901486,0.0382,37.44687044447,0.0388,0.0201,2.3143,0.0465,9.975,0.083,-11.535,0.086,false,11645.6,7.73129,15.522963,4229.64,13.9434,16.285631,10876.2,17.645,14.670728,1.614904,,,0,4325,0.3833,0.2,0.61,0.119,0.021368
29.21019,38.03277,01565043+3801581,29.210139,38.032825,0.12,0.06,0,7.379,6.936,3.39954647822373,6.824,1.839,0.021,0.02,0.023,AAA,111,0,2451127.7658,0.245188,153630292099229963,29.21019054,38.03276942,0.001,0.001,90,1409359872,168,51127.26579861,5,9,5.79754647822373,9.222,,,,114788,8.663,,,,114788,8.479,,,,114788,8.404,,,,114788,8.352,,,,114788,0.247777,29.2101376314124,38.0328166672817,0.001,0.001,0,342934313745568768,29.21019222195,0.0505,38.03276763262,0.0424,0.0276,2.0659,0.0571,9.987,0.091,-11.389,0.096,false,6123160,1935.98,8.720927,2927900,6087.52,9.184998,4471140,7858.99,8.135874,1.049124,-2.08,8.23,4,5172.67,,,9.69,60.522,0.030248
29.38574,37.70154,01573256+3742058,29.38568,37.70163,0.09,0.08,158,12.452,12.095,8.87122089591447,12.051,1.6595,0.031,0.035,,AAU,226,0,2451127.7753,0.36631,153240293857082517,29.38573864,37.70154557,0.005,0.003,0,503635968,60,55991.93340278,5,61,11.0445,14.2243,0.0155,14.2899,0.0037,115000,13.7105,0.001,13.7582,0.001,16892216,13.5574,0.001,13.5781,0.0011,16892216,13.4558,0.003,13.499,0.0017,115000,13.3872,0.0031,13.4054,0.0067,115000,0.346817,29.3856857365722,37.7015916460133,0.001,0.001,0,342868480486909568,29.38574195337,0.0299,37.70154347492,0.0365,0.0198936124205337,2.3123,0.046,10.331,0.074,-11.188,0.09,false,59958.3,28.3166,13.743742,29597.4,74.5679,14.173256,43816.9,124.564,13.157815,1.015441,,,0,5582.5,0.074,0.037,0.72,0.449,0.139038
30.09152,38.04465,02002194+3802409,30.091444,38.044697,0.08,0.07,0,9.894,9.73,6.42913799309271,9.692,0.905,0.027,0.03,0.022,AAA,222,0,2451453.9464,0.273962,153650300914684252,30.09135946,38.0446332,0.231,0.089,90,1409441792,168,56137.03413194,5,58,7.47113799309271,10.734,,,,114788,10.597,,,,114788,10.6,,,,114788,10.647,,,,114788,10.678,,,,114788,0.331963,30.0914672608289,38.0447009123701,0.001,0.001,0,342888134256062208,30.09151901081,0.0546,38.04464908051,0.0362,0.0296,2.2255,0.0659,9.466,0.073,-12.038,0.08,true,1092460,713.336,10.592351,658294,1598.91,10.805338,632937,1596.1,10.258519,0.546819,11.61,3.65,6,6778.98,1.2632,0.6327,2.12,8.538,0.067434
29.60179,38.23228,01582440+3813563,29.6017,38.23233,0.08,0.07,86,15.54,15.001,11.8374448437687,14.751,4.4206,0.056,0.076,0.085,AAA,222,0,2451127.7815,0.311725,153870296014709272,29.60178246,38.2322784,0.008,0.004,0,503635968,60,56276.83559028,5,58,17.5377,20.4513,0.0252,20.5466,0.0306,115000,19.1716,0.0093,19.2371,0.0274,115000,17.773,0.0037,17.8717,0.0106,115000,17.1431,0.0101,17.23,0.0146,115000,16.8695,0.0144,16.971,0.0145,115000,0.298129,29.6017291385636,38.2323277732654,0.006,0.006,90,342955337609050624,29.6017868674,0.1838,38.23227628426,0.1805,0.0866,2.6139,0.2263,10.532,0.394,-11.959,0.363,false,713.448,1.94383,18.554958,100.224,7.74183,20.348953,961.339,8.12295,17.30473,3.044224,,,0,,,,,,0.082788
29.54436,37.40158,01581063+3724058,29.544304,37.401638,0.06,0.06,0,12.236,11.899,8.61314590846662,11.819,1.5137,0.021,0.023,0.019,AAA,222,0,2451127.7821,0.263146,152880295443302555,29.54435965,37.40157947,0.018,0.013,90,503635968,60,55870.25791667,5,77,10.5885,13.7944,0.0035,13.8421,0.0014,115000,13.3327,0.0104,13.3867,1E-04,115000,13.338,,,,114724,13.148,8E-04,13.1944,8E-04,115000,13.1009,0.0024,13.128,0.0022,115000,0.264058,29.5443061540221,37.4016288999004,0.001,0.001,90,342843329158458624,29.5443588862,0.0229,37.4015769478,0.0212,0.0117,2.2847,0.0267,9.729,0.054,-12.066,0.049,false,85025.6,48.2499,13.364491,43873.8,114.385,13.745875,59068,123.753,12.833538,0.912337,,,0,5429.5,0.017,0.008,0.92,0.663,0.033334
29.33648,37.38772,01572074+3723159,29.336419,37.387772,0.07,0.06,90,13.434,12.826,9.54550454378481,12.745,2.3661,0.023,0.026,0.023,AAA,222,0,2451127.7725,0.255906,152860293364615919,29.33648628,37.38772239,0.004,0.003,90,503635968,60,56140.44340278,5,60,12.8220,16.0215,0.0022,16.0962,0.0028,115000,15.1111,0.0012,15.1675,0.003,115000,14.7439,0.0022,14.7991,0.0039,115000,14.5859,0.0022,14.6459,0.0023,115000,14.4648,0.0035,14.4981,0.0059,115000,0.262548,29.336432832319,37.3877676548182,0.001,0.001,0,342854392994216064,29.33648483484,0.0317,37.38771890982,0.0293,0.0156,2.2914,0.0358,9.597,0.069,-11.321,0.074,false,16401.8,10.9769,15.151136,6540.16,15.1135,15.812418,14212.5,26.8284,14.38024,1.432178,,,0,4601.03,0.2185,0.108,0.61,0.152,0.042545
29.04297,37.74996,01561029+3745000,29.042901,37.750023,0.06,0.06,90,9.239,9.115,5.63754402873529,9.015,-9.015,0.021,0.018,0.019,AAA,222,0,2451127.7625,0.300023,153300290427141127,29.04271892,37.75040251,0.015,0.015,90,1073819648,128,55406.60791667,1,4,-3.3775,,,,,114720,,,,,32,12.6737,0.357,12.447,0.0717,48,,,,,32,13.6128,0.0023,11.5682,0.0017,16777272,1.46124,29.0429175809046,37.7500083844879,0.001,0.001,0,342912800253322240,29.04297103455,0.0449,37.74995665925,0.0396,0.0255790819951684,2.1111,0.054,9.816,0.083,-12.014,0.09,false,1965410,714.619,9.95473,1175390,1243.02,10.175935,1139800,1260.33,9.619848,0.556087,17.22,2.54,4,6646.24,,,3.11,17.057,0.070682
29.88128,37.74596,01593149+3744456,29.881216,37.746021,0.08,0.06,90,13.335,12.805,9.41457687276927,12.65,2.2908,0.027,0.03,0.026,AAA,222,0,2451140.7667,0.285334,153290298812425808,29.88127626,37.74596145,0.006,0.004,90,503635968,60,56150.84605324,5,64,12.5575768727693,15.793,0.0039,15.8464,0.0064,115000,14.9408,0.0039,14.9992,0.0043,115000,14.614,0.002,14.6631,0.0021,115000,14.4723,0.0018,14.5205,0.0029,115000,14.369,0.0031,14.3874,0.0042,115000,0.274562,29.8812246726816,37.7460082688293,0.001,0.001,90,342878307372199936,29.88127852288,0.0456,37.74595830054,0.0327,0.0181,2.2538,0.0409,9.89,0.092,-11.606,0.073,false,18898.3,11.8035,14.997308,7759.41,32.1135,15.626816,15956.2,32.5456,14.254594,1.372222,,,0,4897,,,0.57,0.166,0.052059
29.00389,37.7538,01560091+3745139,29.003825,37.753864,0.06,0.06,90,14.029,13.345,10.0116593000571,13.23,2.9505,0.028,0.029,0.027,AAA,222,0,2451127.7625,0.295489,153300290038765225,29.00389031,37.75380812,0.003,0.002,90,503635968,60,56200.35711806,5,70,14.1504,17.3687,0.0066,17.4715,0.0082,115000,16.1805,0.0038,16.2507,0.005,115000,15.5807,0.0027,15.6317,0.0024,115000,15.3153,0.0026,15.3613,0.0028,115000,15.1397,0.0051,15.1834,0.0041,115000,0.273907,29.0038418260587,37.7538552898594,0.002,0.002,90,342924486860314752,29.00389344728,0.0633,37.75380497817,0.057,0.0311,2.2716,0.0707,9.479,0.13,-11.685,0.117,false,6653.28,6.00509,16.130777,2188.02,14.2445,17.001259,6706.59,41.7763,15.195665,1.805594,,,0,3955.21,0.665,0.309,0.63,0.087,0.057244
29.54761,37.65925,01581140+3739334,29.54753,37.659302,0.07,0.06,0,10.568,10.379,6.89246345196858,10.332,0.985,0.021,0.019,0.018,AAA,222,0,2451127.7819,0.295003,153190295477661728,29.54761642,37.65925139,0.079,0.04,0,1141170176,136,54554.71872685,6,50,8.04446345196858,11.484,,,,100,11.317,,,,100,11.3,,,,100,11.331,,,,65636,11.357,,,,114788,0.30636,29.5475534824417,37.6592983192498,0.002,0.002,0,342864597836478080,29.54760661335,0.0702,37.6592482255,0.0742,0.0510,2.0516,0.1046,9.769,0.111,-11.635,0.153,false,569215,228.046,11.300175,340617,959.371,11.520724,338060,332.006,10.939436,0.581288,6.68,0.36,6,7014.23,0.837,0.4147,1.55,5.251,0.068223
29.01597,37.76648,01560381+3745595,29.015911,37.766548,0.06,0.06,90,14.868,14.282,10.8913943435139,14.082,3.5765,0.037,0.039,0.051,AAA,222,0,2451127.7625,0.296849,153320290160610165,29.01597016,37.76648381,0.004,0.004,0,436527104,52,56242.60423611,5,64,15.7209,18.9115,0.0102,19.0355,0.0099,115000,17.6585,0.0032,17.739,0.0066,115000,16.7144,0.0035,16.7726,0.0043,115000,16.2878,0.0031,16.349,0.0087,115000,16.066,0.0052,16.0809,0.0082,115000,0.285911,29.015917565333,37.7665316850336,0.004,0.003,90,342924521220052224,29.01597158177,0.1104,37.76648093001,0.0972,0.0562,2.3008,0.1293,9.918,0.232,-11.788,0.195,false,2086.14,4.06355,17.390007,557.353,27.3737,18.486063,2392.16,14.6609,16.314945,2.171118,,,0,,,,,,0.061634
28.32605,37.94864,01531822+3756552,28.325928,37.948673,0.23,0.21,3,16.301,15.484,12.2383815906067,15.283,4.4988,0.123,0.146,0.133,BBB,222,0,2450794.5849,0.366145,153530283260319004,28.32604806,37.94864174,0.007,0.002,90,503635968,60,56247.43835648,5,78,18.0983,21.1429,0.0504,21.2135,0.0996,115000,19.7818,0.0127,19.8747,0.0287,115000,18.41,0.0065,18.5194,0.0099,115000,17.7795,0.0044,17.8759,0.0062,115000,17.4752,0.0073,17.5557,0.0119,115000,0.358927,28.3260000140061,37.9486955112873,0.012,0.01,90,342752340274863488,28.32604854255,0.3127,37.9486395085,0.3199,0.1460,2.4608,0.3593,8.888,0.8,-13.007,0.642,false,404.045,1.59776,19.17229,90.651,11.6896,20.457956,541.285,10.8422,17.928354,2.529602,,,0,,,,,,0.219912
28.96844,37.78899,01555241+3747206,28.968396,37.789074,0.06,0.06,135,15.456,14.836,11.6374836781968,14.649,3.8513,0.06,0.068,0.07,AAA,222,0,2451127.7625,0.327285,153340289684197449,28.96842748,37.78899981,0.003,0.002,0,503635968,60,56197.37508102,10,70,16.7197,19.7312,0.0214,19.8808,0.0174,115000,18.5003,0.0052,18.618,0.0161,115000,17.3876,0.003,17.469,0.0092,115000,16.8774,0.0053,16.9648,0.01,115000,16.6109,0.0079,16.654,0.0138,115000,0.2817,28.9683797899897,37.7890401900902,0.006,0.005,90,342924830457696768,28.96843505464,0.189,37.78899083598,0.1562,0.0806,2.4986,0.2014,10.144,0.38,-11.463,0.305,false,1085.88,2.84901,18.098907,255.928,7.8426,19.331095,1322.73,12.3357,16.958246,2.372849,,,0,,,,,,0.13016
28.97101,37.78936,01555302+3747219,28.970958,37.789429,0.06,0.06,90,13.714,13.099,9.73942576946735,12.943,2.8855,0.026,0.024,0.028,AAA,222,0,2451127.7625,0.289116,153340289709887897,28.97100179,37.78936406,0.007,0.004,0,503635968,60,56157.71456019,10,70,13.6887,16.8923,0.0043,16.9444,0.0054,115000,15.8285,0.0039,15.8754,0.0036,115000,15.2854,0.0036,15.3391,0.0032,115000,15.0126,0.0025,15.0612,0.0041,115000,14.8278,0.005,14.8587,0.004,115000,0.264906,28.9709511780772,37.7894098724824,0.002,0.001,90,342924830457696640,28.97100658416,0.0509,37.78936120135,0.0443,0.0244,2.2871,0.0557,10.17,0.099,-11.304,0.094,false,8671.11,25.9188,15.843179,2957.9,36.9374,16.673927,8483.22,66.1607,14.940518,1.733409,,,0,4214.23,0.0967,0.053,0.58,0.096,0.071542
29.69793,37.56763,01584750+3734036,29.697925,37.567688,0.08,0.07,87,15.822,15.183,11.9707063429839,14.924,4.2114,0.077,0.096,0.097,AAA,222,0,2451127.7848,0.209287,153080296979251801,29.6979261,37.56762797,0.014,0.007,0,503635968,60,56252.55943287,5,66,17.4596,20.4129,0.0174,20.5489,0.0209,115000,19.1354,0.0079,19.2637,0.0142,115000,17.8643,0.0028,17.9445,0.0045,115000,17.2821,0.0065,17.3647,0.0106,115000,16.9874,0.0081,17.1316,0.0088,115000,0.216131,29.697880521685,37.5676806715039,0.009,0.009,90,342851983516545024,29.69793277932,0.2929,37.56762672132,0.2797,0.12156633547633,2.5665,0.312,9.62,0.607,-12.53,0.584,false,679.023,2.06145,18.608656,113.974,4.67313,20.209373,876.579,13.2679,17.404942,2.804432,,,0,,,,,,0.129631
29.53212,37.6658,01580769+3739571,29.532068,37.665871,0.07,0.06,0,10.144,9.987,6.62717800763178,9.953,0.887,0.019,0.019,0.017,AAA,222,0,2451127.7752,0.295449,153190295321409658,29.53219901,37.66581589,0.268,0.131,90,1141006336,136,55450.43209491,6,56,7.63917800763178,10.965,,,,32868,10.84,,,,114788,10.847,,,,65636,10.895,,,,65636,10.92,,,,114788,0.422782,29.5320689511045,37.665855589192,0.001,0.001,0,342864666555954048,29.53212314086,0.053,37.66580466501,0.0332,0.0269,2.1619,0.0581,9.963,0.073,-11.828,0.077,false,881571,411.979,10.825222,533813,1055.94,11.032916,507547,668.351,10.498229,0.534687,,,0,7137.75,1.0787,0.5375,1.77,7.344,0.055545
29.54631,37.79823,01581109+3747537,29.546209,37.798264,0.07,0.06,0,13.245,12.694,9.26773111816733,12.557,2.3992,0.022,0.022,0.021,AAA,222,0,2451127.7818,0.312293,153350295462458525,29.546302,37.79823716,0.005,0.003,90,503635968,60,56189.73574074,5,62,12.5324,15.8217,0.0036,15.899,0.0035,115000,14.9562,0.002,15.027,0.0037,115000,14.6117,0.0029,14.6497,0.0046,115000,14.4558,0.0011,14.5017,0.0027,115000,14.3334,0.0025,14.3623,0.0061,115000,0.281643,29.5462513267355,37.7982820764298,0.001,0.001,90,342869957955643264,29.54630530415,0.0407,37.79823434752,0.0314,0.0191,2.1986,0.0421,9.906,0.08,-11.085,0.073,false,18966.1,11.4166,14.993423,7666.58,26.7055,15.639885,16289.4,33.3395,14.232159,1.407726,,,0,4771.33,,,0.62,0.181,0.136864
29.27889,37.65503,01570693+3739185,29.278878,37.655144,0.21,0.2,14,16.317,15.839,12.6148517401823,15.501,4.8696,0.113,0.151,0.161,BCC,222,0,2451127.7723,0.411823,153180292788566687,29.27888585,37.65503508,0.008,0.005,0,503635968,60,56233.4433912,5,64,18.8146,21.7007,0.0831,21.8224,0.1871,115000,20.3706,0.0162,20.4732,0.0507,115000,18.7949,0.0065,18.9141,0.0085,115000,18.0681,0.0102,18.1651,0.02,115000,17.7334,0.0172,17.9166,0.0151,115000,0.39275,29.2788292294903,37.6550843329217,0.017,0.013,90,342909123762012288,29.27888888916,0.4553,37.65503283788,0.4599,0.2220,2.6471,0.5877,10.97,1.101,-11.96,0.841,false,275.187,1.54509,19.589296,64.4092,12.1025,20.82902,408.702,17.5098,18.233404,2.595615,,,0,,,,,,0.255854
29.46668,37.46273,01575198+3727460,29.466616,37.462784,0.07,0.06,90,11.507,11.275,8.07180087530477,11.226,1.274,0.018,0.017,0.021,AAA,222,0,2451127.7751,0.266901,152950294666495926,29.46667822,37.46273078,0.029,0.027,0,906289152,108,55917.31940972,5,70,9.62980087530477,12.784,,,,114788,12.5,,,,114788,12.402,,,,114788,12.371,,,,114788,12.356,7E-04,12.3764,0.0014,115064,0.261377,29.4666234141631,37.4627788355995,0.002,0.001,0,342844600468774272,29.46667522836,0.0379,37.46272775877,0.0446,0.0226,2.3397,0.0528,9.552,0.087,-11.863,0.106,false,189814,51.114,12.492546,105138,133.427,12.796984,123222,159.202,12.035197,0.761786,12.71,3.51,4,5972,0.0433,0.0275,1.09,1.356,0.028187
29.6084,38.34215,01582599+3820318,29.608317,38.342186,0.07,0.07,90,15.086,14.392,10.7701429413013,14.256,3.6183,0.047,0.043,0.059,AAA,222,0,2451127.7814,0.267803,154010296083371213,29.60839533,38.34215388,0.003,0.003,90,503635968,60,56163.98144676,5,60,15.6419,19.1278,0.0124,19.2437,0.0172,115000,17.8743,0.0067,17.9427,0.0063,115000,16.9373,0.0034,17.0033,0.0056,115000,16.5221,0.0045,16.5862,0.0053,115000,16.2982,0.0062,16.3745,0.0092,115000,0.249572,29.6083435351744,38.3422024158945,0.004,0.003,90,342957227394740352,29.60839544053,0.1129,38.34215055849,0.1035,0.0671,2.0083,0.1347,9.455,0.255,-12.044,0.219,false,1705.27,2.55917,17.608883,452.28,11.7719,18.71287,1956.79,12.4544,16.533056,2.179813,,,0,,,,,,0.095425
27.86328,38.09239,01512717+3805327,27.863232,38.092419,0.07,0.06,0,11.906,11.584,8.26102700471534,11.516,1.579,0.022,0.03,0.021,AAA,222,0,2451506.7928,0.171448,153710278632361529,27.86328209,38.0923957,0.06,0.031,0,235200512,28,56010.02592593,6,86,10.1136,13.3686,0.0018,13.3988,5E-04,16696,13.095,,,,16420,12.925,,,,98340,12.85,,,,16420,12.7517,0.005,12.7737,0.002,16696,0.164853,27.8632201517002,38.0924409347835,0.001,0.001,90,342795255589012736,27.86327562624,0.0315,38.09239081572,0.0227,0.0138789398280802,2.2336,0.031,10.14,0.065,-11.641,0.048,false,121331,59.6795,12.978433,64239.9,91.0734,13.331876,82377.5,55.4655,12.472399,0.859477,,,0,5766.67,0.1373,0.0485,0.98,0.961,0.085804
29.19076,37.61374,01564576+3736496,29.190705,37.613792,0.07,0.07,0,14.61,13.987,10.4059554288046,13.783,3.473,0.032,0.032,0.038,AAA,222,0,2451127.7655,0.244221,153130291907287130,29.19075509,37.6137384,0.005,0.004,0,503635968,60,56193.01645833,5,61,15.1506,18.5276,0.0077,18.6508,0.0021,115000,17.256,0.0038,17.3281,0.0045,115000,16.3908,0.0027,16.4629,0.0031,115000,16.0115,0.005,16.0688,0.0026,115000,15.7954,0.0074,15.8545,0.006,115000,0.240078,29.1907037419128,37.6137871312742,0.003,0.003,90,342907341351019904,29.19075544906,0.1022,37.61373516953,0.0824,0.0519,2.1115,0.1096,9.513,0.205,-12.069,0.176,false,2878.59,4.13909,17.040417,778.657,11.3241,18.123022,3200.13,15.5294,15.999,2.124023,,,0,3650,0.2898,0.1293,0.58,0.054,0.017891
29.35394,37.66697,01572493+3740013,29.353892,37.667046,0.07,0.06,83,15.454,14.863,11.3036477593461,14.563,4.1402,0.047,0.07,0.073,AAA,222,0,2451127.7723,0.305887,153200293539051023,29.35393294,37.66697981,0.005,0.003,0,503635968,60,56279.62670139,5,67,16.6891,19.9485,0.0235,20.1328,0.0305,115000,18.7032,0.005,18.7985,0.0082,115000,17.5175,0.0035,17.5999,0.0059,115000,17.0014,0.004,17.0549,0.0079,115000,16.7351,0.0102,16.8501,0.019,115000,0.265311,29.3538875620412,37.6670225567035,0.007,0.006,90,342862463236833152,29.35394196442,0.1853,37.66697434302,0.1698,0.1081,2.2291,0.2409,10.002,0.44,-11.198,0.361,false,943.895,2.55496,18.251057,218.648,11.9638,19.502024,1185.45,4.68386,17.077208,2.424816,,,0,,,,,,0.085338
