col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa,_RAJ2000,_DEJ2000,Name,EPIC,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,PrCat,PCat,All,2M,Simbad,_RA,_DE,angDist
128.0112,20.77236,08320273+2046207,128.011379,20.772421,0.07,0.06,90,14.154,13.478,11.7642130015185,13.254,4.8319,0.03,0.021,0.035,AAA,222,0,2451115.9978,0.641284,132921280112757401,128.01123161,20.77236487,0.006,0.003,0,503636096,60,55954.69912037,5,79,17.8775,19.3673,0.0217,19.5366,0.0238,115000,18.0859,0.0044,18.1994,0.0134,115000,16.5024,0.0034,16.5745,0.0024,115000,15.7377,0.0026,15.7978,0.0044,115000,15.3771,0.0059,15.4226,0.0111,115000,0.535686,128.0113718430705,20.7724142056345,0.004,0.003,90,664656398195401728,128.0112218533,0.1447,20.77236107295,0.0835,0.0343,5.0355,0.1727,-32.572,0.273,-12.341,0.169,false,2410.99,2.3675,1018.36958817318,17.232876,358.023,7.95409,45.0111829260167,18.966612,3399.72,12.1681,279.396125935849,15.933311,3.033301,,,0,,,,,,0.034331,128.01137889,20.77242111,AD 1572,212031039,,,2,,,,,,,,,,,,,0,2,All,2M,Simbad,128.011379,20.772421,5.42E-4
129.5952,21.43342,08382289+2126005,129.595396,21.433489,0.06,0.06,90,15.126,14.462,12.8747302348774,14.131,5.232,0.039,0.047,0.056,AAA,222,0,2451617.7683,0.702205,133721295953150664,129.59523393,21.43342469,0.006,0.005,90,503635968,60,55956.47854167,5,71,19.2901,20.5464,0.0211,20.7335,0.076,115000,19.363,0.0077,19.4713,0.0122,115000,17.6282,0.0048,17.7274,0.0045,115000,16.8157,0.0054,16.904,0.0058,115000,16.3914,0.014,16.496,0.032,115000,0.590389,129.5953923820753,21.4334828255894,0.007,0.005,90,664763085183100160,129.59522482678,0.2176,21.43342191012,0.1358,0.051,5.6072,0.2859,-36.225,0.454,-14.148,0.293,false,830.12,1.96803,421.802513173072,18.390514,174.418,18.4791,9.43866313835631,19.747412,1224.58,8.07585,151.634812434604,17.041948,2.705463,,,0,,,,,,0.025319,129.59539611,21.43348889,,212068782,1.89,0.2492,0,Y,0.00783,,,,N,Y,Y,,0.06709,1.87327,2,0,1,All,2M,Simbad,129.595396,21.433489,5.41E-4
130.0001,17.36832,08400006+1722060,130.000265,17.368334,0.07,0.06,0,15.009,14.441,12.595,14.055,5.0905,0.036,0.042,0.045,AAA,222,0,2450761.0276,0.569153,128841300001532517,130.00011913,17.36832778,0.028,0.013,90,503635968,60,55798.03978009,5,67,18.954,20.414,0.0205,20.5541,0.0436,115000,19.1455,0.0051,19.2708,0.014,115000,17.4649,0.0066,17.5421,0.0056,115000,16.6336,0.0039,16.7082,0.0063,115000,16.2435,0.0083,16.3437,0.0077,115000,0.501689,130.0002693165827,17.3683753111876,0.006,0.003,90,658506344327926784,130.00010972706,0.1782,17.36832491343,0.1132,0.0505190989226249,5.105,0.2579,-35.376,0.378,-11.705,0.212,false,965.813,1.59146,606.872305932917,18.226133,155.773,7.69333,20.2477990675039,19.870157,1438.85,9.29463,154.804440843799,16.866884,3.003273,,,0,,,,,,0.149458,130.000265,17.36833389,AD 2662,211803674,1.19,0.029,0,Y,0.00903,,,,N,N,Y,,0.02807,0.65346,2,0,2,All,2M,Simbad,130.000265,17.368334,3.96E-4
130.312,17.46011,08411490+1727366,130.312112,17.460171,0.06,0.06,90,14.835,14.233,12.6478235401578,13.954,4.9241,0.038,0.046,0.04,AAA,222,0,2451877.8958,0.442898,128951303120442689,130.31199432,17.46011155,0.008,0.005,90,503635968,60,56026.38395833,5,80,18.812,20.1182,0.0166,20.2117,0.0292,115000,18.8781,0.005,18.9827,0.0068,115000,17.2511,0.005,17.3249,0.0065,115000,16.4873,0.0029,16.5387,0.0047,115000,16.12,0.0038,16.1927,0.0086,115000,0.457301,130.3121456450363,17.4601569514987,0.005,0.003,90,658587467670294784,130.31198326703,0.1408,17.46010958094,0.0919,0.0317,5.4798,0.1737,-35.976,0.294,-11.002,0.184,false,1175.88,1.52967,768.714820843711,18.012457,171.117,7.52388,22.7431856967416,19.768156,1685.05,7.87545,213.962376753074,16.695385,3.072771,,,0,,,,,,0.126125,130.31211194,17.46017111,AD 2919,211810140,1.42,0.1035,0,Y,0.00814,,,,N,Y,Y,,0.01863,0.40121,2,0,2,All,2M,Simbad,130.312112,17.460171,4.46E-4
130.6168,17.24675,08422804+1714485,130.616871,17.246807,0.09,0.06,90,13.965,13.373,11.8183244446926,13.113,4.3878,0.03,0.034,0.025,AAA,222,0,2451877.9056,0.318897,128691306168186622,130.61680124,17.24675408,0.005,0.003,90,503635968,60,56122.60586806,10,88,17.4135,18.7082,0.0056,18.8035,0.0096,115000,17.5008,0.002,17.593,0.005,115000,16.1106,0.0028,16.1772,0.0029,115000,15.501,4.0E-4,15.5585,0.005,115000,15.1953,0.0038,15.2398,0.0101,115000,0.306301,130.6169531142202,17.2468009309685,0.003,0.002,90,658530396144737152,130.61679053045,0.0932,17.24675128523,0.0541,0.0228,5.5089,0.1255,-36.064,0.201,-11.531,0.107,false,3399.91,2.6022,1306.55214818231,16.859697,614.395,7.54809,81.3974131204053,18.380268,4456.57,9.60451,464.008054549373,15.639419,2.74085,,,0,4508.89,0.1725,0.086,,,0.283164,130.61687111,17.24680694,,211795051,,,2,,,,,,,,,,,,,0,1,All,2M,Simbad,130.616871,17.246807,4.36E-4
129.532,17.05062,08380772+1703024,129.53218,17.050684,0.08,0.07,0,8.943,8.792,7.36423897485987,8.704,1.5419,0.039,0.034,0.021,AAA,112,0,2450761.001,0.660974,128461295320901144,129.53209379,17.0504292,0.001,0.001,90,1343750144,160,56283.31496528,1,12,-1.3398,,,,,64,10.2459,0.0808,12.7629,0.1721,88,9.4086,0.001,13.8952,0.001,114808,9.7778,0.0867,11.8989,0.0569,88,11.4158,0.001,11.3119,0.001,16781400,0.964076,129.5321990351361,17.0506677104935,0.001,0.001,90,658465872852222720,129.53204148495,0.0418,17.05062096443,0.0278,0.0097,5.3957,0.0523,-34.984,0.086,-10.857,0.056,false,2563010.0,548.007,4676.96580518132,9.666489,1507750.0,2288.24,658.912526658043,9.905568,1509870.0,2001.46,754.384299461393,9.314571,0.590997,38.17,2.2,4,6483.9,0.169,0.083,1.46,3.406,0.087926,129.53220389,17.05066889,,211781289,,,2,,,,,,,,,,,,,1,1,All,2M,Simbad,129.532204,17.050669,0.098588
130.2885,17.57132,08410926+1734170,130.288596,17.571402,0.07,0.06,90,14.74,14.221,12.4379204667209,13.862,5.0643,0.038,0.044,0.042,AAA,222,0,2451877.8957,0.442376,129081302885186150,130.28846033,17.57132545,0.003,0.003,0,503636096,60,56012.01884259,5,79,18.7694,20.1935,0.0185,20.2584,0.028,115000,18.9263,0.007,19.052,0.0105,115000,17.2469,0.0045,17.3292,0.0059,115000,16.4684,0.0042,16.5515,0.004,115000,16.0738,0.0024,16.1209,0.0082,115000,0.541063,130.2886198239527,17.5713758489103,0.005,0.003,90,658602070559194496,130.28844967979,0.1592,17.57132332981,0.1003,0.0383,5.1902,0.1987,-37.674,0.337,-12.198,0.203,false,1191.39,1.36711,871.466085391812,17.998228,181.653,6.86396,26.4647521255951,19.70328,1724.66,8.6941,198.371309278706,16.670158,3.033121,,,0,,,,,,0.124694,130.28859611,17.57140194,AD 2892,211817992,2.18,0.0696,0,Y,0.00744,,,,N,N,N,,0.03282,1.35588,2,0,2,All,2M,Simbad,130.288596,17.571402,4.35E-4
130.3588,17.80347,08412614+1748127,130.358956,17.803537,0.07,0.06,0,13.652,12.966,11.4788579162345,12.767,4.4306,0.03,0.03,0.025,AAA,222,0,2451877.9046,0.58659,129361303588614738,130.35882051,17.80347786,0.004,0.003,90,503636096,60,55910.23315972,5,81,17.0813,18.3694,0.0183,18.4773,0.0136,115000,17.1976,0.0025,17.2839,0.0043,115000,15.8208,0.0046,15.876,0.0044,115000,15.1735,0.006,15.2219,0.0032,115000,14.8706,0.0034,14.8902,0.0099,115000,0.510882,130.3589764377486,17.8035253464932,0.002,0.001,90,658615440793299712,130.35880803061,0.0747,17.80347466009,0.0452,0.0185,5.5255,0.1021,-37.241,0.16,-11.772,0.092,false,4463.89,4.35388,1025.26711806481,16.564083,783.788,7.23156,108.3843596679,18.115892,5918.58,22.5695,262.237976029597,15.331376,2.784516,,,0,3994.45,0.639,0.36,,,0.081654,130.35895611,17.80353694,HSHJ372,211834355,21.32,0.7461,0,Y,0.00746,,,,N,N,M,,0.04419,1.87489,2,0,2,All,2M,Simbad,130.358956,17.803537,4.35E-4
128.2985,16.26424,08331168+1615514,128.298692,16.26428,0.09,0.06,0,15.219,14.604,12.8407889633037,14.239,5.2342,0.053,0.057,0.065,AAA,222,0,2450760.0224,0.678984,127511282985907623,128.29855293,16.26424102,0.006,0.001,90,503635968,60,56047.27390046,5,67,19.3202,20.7184,0.0487,20.8156,0.0622,115000,19.4732,0.0057,19.5261,0.0211,115000,17.7555,0.0049,17.8208,0.0039,115000,16.9377,0.0046,16.9962,0.0075,115000,16.5213,0.0067,16.596,0.013,115000,0.500683,128.2986883283623,16.2642827327838,0.006,0.004,90,658694566974774656,128.29854448124,0.2002,16.26423937985,0.1498,0.0534,5.2524,0.2807,-32.073,0.402,-10.069,0.241,false,749.742,1.46274,512.559990155462,18.501085,98.3696,6.81036,14.4441116181817,20.369236,1095.62,10.2398,106.996230395125,17.162775,3.206461,,,0,,,,,,0.016056,128.29869194,16.26428,AD 1724,211725787,2.06,0.2196,0,Y,0.00866,,,,N,N,N,,0.05556,1.54519,2,0,2,All,2M,Simbad,128.298692,16.26428,2.07E-4
130.5729,17.98746,08421753+1759148,130.57308,17.987457,0.09,0.07,90,13.706,13.075,11.5047180496403,12.829,4.524,0.026,0.027,0.028,AAA,222,0,2451106.0178,0.616423,129581305729705454,130.57295569,17.98745971,0.003,0.003,0,503636096,60,55916.66100694,10,66,17.2329,18.5572,0.0103,18.6119,0.0081,115000,17.353,0.0041,17.4239,0.0059,115000,15.9228,0.0034,15.9897,0.0047,115000,15.2827,0.0035,15.3317,0.0042,115000,14.9652,0.0054,15.0122,0.0142,115000,0.425755,130.5731076032988,17.9875072026825,0.003,0.002,90,658641996575437440,130.57294256495,0.0902,17.98745732057,0.0533,0.0236,5.4343,0.1282,-36.458,0.191,-11.586,0.098,true,4027.93,3.0871,1304.76175051019,16.675661,700.11,11.92,58.73,18.238474,5358.73,13.1192,408.464692969083,15.439264,2.79921,,,0,3948.23,0.717,0.405,,,0.203952,130.57308,17.98745694,HSHJ416,211847798,19.02,0.414,0,Y,0.00807,,,,N,Y,M,,0.02048,0.86156,2,0,2,All,2M,Simbad,130.57308,17.987457,2.16E-4
130.4102,17.63997,08413848+1738240,130.410347,17.640013,0.07,0.06,0,12.277,11.605,10.0675600670993,11.429,3.2206,0.025,0.034,0.018,AAA,222,0,2451877.9044,0.52754,129161304102068537,130.41022153,17.6399772,0.006,0.004,0,503635968,60,55889.64077546,5,83,14.4897,15.8511,0.0025,15.9219,0.0041,115000,14.6496,0.0018,14.7085,0.0018,115000,13.9212,0.0037,13.9808,0.0025,115000,13.6033,0.0031,13.6544,0.0012,115000,13.4328,0.0013,13.4786,0.0076,115000,0.449333,130.4103725598216,17.6400235175955,0.001,0.001,90,658607950370340608,130.41020914491,0.0297,17.63997442869,0.0181,0.0073,5.3421,0.0391,-36.17,0.065,-11.401,0.036,false,29163.6,8.66785,3364.57137583138,14.526263,8687.27,19.2233,451.913563227958,15.50418,30538.8,42.8213,713.168446544126,13.549791,1.954389,,,0,3797.0,0.5335,0.262,0.64,0.077,0.095514,130.410365,17.640005,HSHJ385,211822797,7.93,0.189,1,N,0.00842,14.6609,0.1861,0,M,Y,Y,,0.00861,0.16482,2,1,2,All,2M,Simbad,130.410365,17.640005,0.068139
131.0497,17.90214,08441195+1754079,131.049808,17.902208,0.18,0.07,0,9.049,8.836,7.37692059762234,8.776,1.104,0.027,0.044,0.02,AAA,112,0,2451581.7354,0.443631,129481310498303244,131.049808,17.902208,0.055,0.055,90,1140924416,136,51581.23539352,10,33,8.70792059762234,10.107,,,,98404,9.88,,,,98404,9.833,,,,98404,9.852,,,,114788,9.871,,,,98404,0.0,131.0498454407154,17.9021846437209,0.001,0.001,90,658628905514597376,131.04968310132,0.038,17.902135387,0.0238,0.009,5.2503,0.0474,-35.879,0.079,-11.44,0.046,false,2236730.0,564.049,3965.4888139151,9.814334,1297610.0,776.021,1672.1325840409,10.068524,1343770.0,624.649,2151.24013646064,9.441104,0.62742,35.42,0.49,10,6550.04,0.272,0.1593,1.38,3.138,0.153364,131.04983611,17.90218694,,211841501,1.88,0.2502,1,Y,0.00738,0.5976,0.0116,1,Y,N,N,,0.00127,0.03726,2,1,1,All,2M,Simbad,131.049836,17.902187,0.12256
130.811,17.70836,08431467+1742301,130.811133,17.708385,0.07,0.06,0,14.547,13.91,12.4189427258986,13.606,4.9032,0.038,0.042,0.035,AAA,222,0,2451607.6368,0.464908,129251308110360579,130.8109862,17.70835938,0.006,0.003,0,503635968,60,55857.48458333,5,76,18.5955,19.7826,0.0168,19.9135,0.0437,115000,18.5092,0.0064,18.6112,0.013,115000,16.937,0.0053,17.0169,0.0043,115000,16.1878,0.0023,16.2498,0.0028,115000,15.818,0.0049,15.8635,0.014,115000,0.511818,130.8111451028152,17.7084054271681,0.005,0.003,90,658618155212680832,130.8109727623,0.1608,17.70835787714,0.1016,0.0356,5.7888,0.2061,-38.131,0.326,-11.044,0.192,false,1604.73,1.6192,991.063488142292,17.674862,240.691,4.54355,52.9742161965864,19.397738,2251.11,6.53336,344.556246709197,16.38093,3.016808,,,0,,,,,,0.084442,130.81113306,17.708385,HSHJ449,211827577,1.42,0.53,0,Y,0.00751,,,,N,N,N,,0.03287,1.39575,2,0,1,All,2M,Simbad,130.811133,17.708385,2.06E-4
130.324,17.05568,08411779+1703206,130.324144,17.055733,0.06,0.06,90,14.115,13.5,11.9838216992767,13.254,4.986,0.036,0.034,0.031,AAA,222,0,2451877.8961,0.53106,128461303240537373,130.32402073,17.05568679,0.018,0.009,0,503635968,60,55807.06175926,5,85,18.2019,19.4721,0.0073,19.5886,0.0183,115000,18.24,0.0071,18.3298,0.0062,115000,16.5766,0.0107,16.6912,0.016,115000,15.801,0.005,15.8626,0.0056,115000,15.4109,0.004,15.4667,0.0093,115000,0.455704,130.3241714613619,17.0557364753031,0.004,0.003,90,658436014239681536,130.32400728152,0.1313,17.05568425084,0.084,0.0295,5.5714,0.1645,-36.455,0.271,-12.13,0.161,false,2223.5,2.37202,937.386699943508,17.32077,312.463,6.73485,46.3949456929256,19.11439,3201.5,13.0106,246.068590226431,15.998535,3.115854,,,0,,,,,,0.095337,130.32414389,17.05573306,AD 2928,211781646,1.34,0.1072,0,Y,0.00824,,,,M,Y,Y,,0.03912,0.66119,2,0,2,All,2M,Simbad,130.324144,17.055733,4.36E-4
129.6035,16.97665,08382489+1658360,129.603727,16.976686,0.06,0.06,90,13.224,12.604,10.9128560754032,12.347,4.059,0.023,0.022,0.023,AAA,222,0,2450761.0098,0.792261,128371296035892516,129.60356903,16.97664616,0.005,0.003,0,503635968,60,55957.59489583,5,69,16.139,17.5731,0.0018,17.6341,0.0158,115000,16.406,0.0048,16.4558,0.0052,115000,15.2139,0.0033,15.253,0.0018,115000,14.6725,0.0018,14.718,0.003,115000,14.3892,0.0042,14.4292,0.0052,115000,0.562503,129.6037015029514,16.9766985856223,0.002,0.001,90,658461680964201472,129.60354287561,0.0634,16.97665375558,0.0444,0.0148,5.1662,0.0764,-35.237,0.135,-10.412,0.092,false,8181.41,7.81333,1047.10923511486,15.906295,1738.49,13.9053,125.023552170755,17.25096,10082.7,26.3657,382.417307334909,14.752975,2.497984,,,0,3451.0,,,,,0.098792,129.603625,16.97675694,AD 2396,211776073,23.12,0.5729,0,Y,0.0094,,,,N,M,N,,0.0117,0.4417,2,0,2,All,2M,Simbad,129.603625,16.976757,0.434237
126.9607,20.24336,08275060+2014363,126.960865,20.243427,0.07,0.06,0,11.87,11.225,9.68288825216729,11.074,2.7955,0.02,0.023,0.017,AAA,222,0,2450822.9242,0.607265,132291269607392621,126.96074819,20.24336935,0.005,0.003,0,503635968,60,55750.37040509,5,82,13.6022,14.9933,0.002,15.0444,0.0026,115000,13.8695,0.0049,13.9187,0.0023,115000,13.456,,,,114724,13.1117,0.0015,13.1701,0.0023,115000,12.9769,0.001,12.9941,0.005,115000,0.445798,126.9608637121586,20.243416534264,0.001,0.001,90,663782904926907392,126.96070952028,0.0282,20.24335853512,0.0167,0.0077,5.2696,0.0404,-33.6,0.058,-13.471,0.033,false,54395.9,15.622,3482.00614517987,13.849449,18898.9,33.7541,559.89939000003,14.660298,51717.8,80.8686,639.528815881566,12.97782,1.682478,,,0,4158.66,0.511,0.2405,0.66,0.117,0.037927,126.96084389,20.24341611,AD 1025,211999343,14.52,0.5538,0,Y,0.0083,,,,N,Y,N,,0.00737,0.25599,2,1,2,All,2M,Simbad,126.960844,20.243416,0.081369
127.004,19.90474,08280099+1954172,127.004138,19.9048,0.07,0.06,90,11.07,10.6,9.05724269831113,10.49,2.096,0.022,0.022,0.017,AAA,222,0,2450822.924,0.514644,131881270040686283,127.00397001,19.90474325,0.15,0.128,90,906289152,108,55988.55143519,5,79,11.8172426983111,13.25,,,,114724,12.586,,,,114724,12.312,,,,114724,12.166,,,,114724,12.1032,5.0E-4,12.0968,0.0072,115000,0.604222,127.0041242061856,19.9047967556089,0.001,0.001,90,663755485855805568,127.00397558883,0.0362,19.9047379185,0.0211,0.0084,5.1695,0.0434,-32.455,0.072,-13.665,0.047,true,186167.0,55.4519,3357.26999435547,12.513612,83978.4,113.967,736.865934875885,13.040969,145222.0,149.169,973.540078702679,11.856841,1.184128,36.9,1.43,10,4869.78,0.251,0.1225,0.79,0.313,0.04813,127.00412306,19.90479194,AD 1050,211978243,10.69,0.7205,0,Y,0.00814,,,,N,Y,N,,0.00913,0.36369,K,1,2,All,2M,Simbad,127.004123,19.904792,0.058304
126.3425,20.36571,08252223+2021567,126.342652,20.365768,0.06,0.06,17,15.249,14.513,13.0399365130352,14.328,5.9319,0.048,0.053,0.055,AAA,222,0,2450822.9009,0.55386,132431263425869456,126.34249469,20.36571462,0.008,0.002,0,503635968,60,56108.1077662,6,68,20.3275,21.6156,0.0603,21.6222,0.2233,115000,20.2599,0.0112,20.4291,0.0331,115000,18.194,0.0043,18.2925,0.0086,115000,17.1918,0.0063,17.2868,0.0059,115000,16.6987,0.007,16.7734,0.0036,115000,0.564624,126.342644088326,20.3657774896291,0.01,0.006,90,663842755294579712,126.34248821756,0.3175,20.3657111186,0.1848,0.0651,5.5257,0.3598,-33.939,0.644,-15.415,0.405,false,497.584,1.78295,279.079054376174,18.9462,68.3032,8.40761,8.12397340028855,20.765285,808.243,10.59,76.3213408876298,17.493065,3.272221,,,0,,,,,,0.04336,126.34265194,20.36576806,AD 0733,212006725,0.2,0.0313,0,N,0.00651,,,,Y,N,Y,,0.0761,0.12791,2,0,2,All,2M,Simbad,126.342652,20.365768,2.96E-4
126.8776,20.21822,08273065+2013059,126.877725,20.218332,0.08,0.06,0,11.677,11.056,9.53821034239569,10.899,2.6604,0.022,0.022,0.021,AAA,222,0,2450822.9204,0.583853,132261268776452493,126.87758094,20.21822698,0.011,0.004,0,503635968,60,55784.47748843,5,84,13.2416,14.6024,0.002,14.6659,0.0013,115000,13.5594,0.0068,13.5895,6.0E-4,16892216,13.184,,,,114724,12.944,,,,114724,12.7453,0.0023,12.7852,8.0E-4,115000,0.61626,126.8777292489439,20.218282830772,0.001,0.001,90,663781564897118592,126.87757219906,0.0278,20.21822434352,0.0165,0.007,5.3437,0.0376,-34.229,0.057,-13.584,0.034,false,71910.1,30.0711,2391.33586732777,13.546392,26331.7,68.7795,382.842271316308,14.30019,65879.0,86.016,765.892392113095,12.715052,1.585138,,,0,4322.04,,,0.66,0.138,0.17759,126.87770194,20.21828806,AD 0982,211997840,12.95,0.8099,0,Y,0.00799,,,,N,Y,N,,0.01602,0.78714,2,1,2,All,2M,Simbad,126.877702,20.218288,0.176326
127.1026,20.46492,08282465+2027540,127.10273,20.465012,0.07,0.06,176,15.38,14.837,13.3333361820211,14.554,5.0348,0.052,0.069,0.075,AAA,222,0,2450822.9299,0.549493,132551271026478475,127.10262075,20.46492797,0.005,0.004,0,503636096,60,56038.38408565,5,74,19.7316,20.9523,0.0358,21.1074,0.1018,115000,19.5888,0.0133,19.7599,0.0236,115000,17.878,0.0074,17.9682,0.0071,115000,17.0758,0.0044,17.1308,0.0065,115000,16.684,0.0023,16.7249,0.0235,115000,0.476746,127.1027527869415,20.4649798436871,0.007,0.005,90,663883132283474560,127.10258758798,0.2256,20.46491941803,0.1386,0.0456148353479886,5.6999,0.26,-35.947,0.432,-14.034,0.304,false,654.117,1.31662,496.815330163601,18.649227,98.7609,7.25364,13.6153572551161,20.364925,960.45,7.81706,122.86588563987,17.305733,3.059193,,,0,,,,,,0.138952,127.10273,20.46501194,,212012745,0.54,0.0321,0,Y,0.00758,,,,N,N,N,,0.08596,0.69819,2,0,1,All,2M,Simbad,127.10273,20.465012,2.16E-4
127.8743,20.41037,08312987+2024374,127.874478,20.410412,0.06,0.06,90,11.674,10.949,9.441,10.767,3.4137,0.022,0.023,0.02,AAA,222,0,2451115.9925,0.619311,132491278743552989,127.87434064,20.41036699,0.012,0.006,0,503635968,60,55933.46872685,5,79,14.0158992082784,15.3423,0.0041,15.4162,0.0042,115000,14.1807,0.0014,14.2465,0.0074,115000,13.387,,,,114724,13.025,0.0079,13.0596,0.0027,115000,12.8309,0.0049,12.8352,0.0138,115000,0.490961,127.8744676145028,20.4104231626755,0.001,0.001,90,663140171661012480,127.87430869762,0.0304,20.41036586384,0.0176,0.00650211825382207,5.429,0.0353,-34.592,0.061,-13.308,0.04,false,47324.8,47.9617,986.720654188655,14.000644,13517.7,72.1997,187.226539722464,15.024135,50875.7,131.034,388.263351496558,12.995645,2.02849,,,0,3695.25,1.8635,0.9327,0.88,0.13,0.053317,127.87445889,20.41042194,AD 1508,212009427,1.56,0.8841,0,Y,0.00875,,,,N,Y,N,cand,0.04566,2.05561,P,1,2,All,2M,Simbad,127.874459,20.410422,0.073741
128.3477,20.30088,08332348+2018032,128.347862,20.300907,0.06,0.06,90,15.014,14.513,12.7158128029962,14.129,5.396,0.043,0.045,0.052,AAA,222,0,2451116.0192,0.555543,132361283478071616,128.34773056,20.30087804,0.004,0.002,0,503635968,60,55917.44834491,5,76,19.3495,20.7627,0.027,20.8466,0.0663,115000,19.525,0.0187,19.5868,0.0252,115000,17.7206,0.0081,17.8025,0.0089,115000,16.8669,0.0045,16.9233,0.0056,115000,16.4491,0.0098,16.519,0.0029,115000,0.455873,128.3478812822082,20.3009342502696,0.007,0.004,90,663082653459050752,128.34772107312,0.2254,20.30087538948,0.1268,0.0515,5.2163,0.2684,-34.898,0.436,-13.671,0.275,false,772.121,1.40447,549.75969582832,18.469152,96.4563,5.67928,16.9838958459523,20.390562,1172.41,9.71,120.74,17.08922,3.301342,,,0,,,,,,0.117738,128.34786194,20.30090694,AD 1750,212002808,0.33,0.0228,0,Y,0.00734,,,,N,N,N,,0.03035,0.06402,2,0,2,All,2M,Simbad,128.347862,20.300907,2.96E-4
128.1948,19.99767,08324679+1959517,128.194973,19.997719,0.06,0.06,90,13.798,13.246,11.5393040434702,12.948,4.4936,0.026,0.021,0.027,AAA,222,0,2451116.0019,0.611256,131991281948877748,128.1948359,19.99767557,0.003,0.003,90,503636096,60,56035.68803241,10,86,17.2298,18.6385,0.0069,18.7456,0.0148,115000,17.4416,0.0055,17.5173,0.0054,115000,16.0121,0.0027,16.071,0.0041,115000,15.3638,0.0045,15.4136,0.0025,115000,15.0492,0.0027,15.1066,0.0027,115000,0.489445,128.1949816808305,19.9977292505869,0.003,0.002,90,663067638253511552,128.19482464085,0.0963,19.99767176582,0.0592,0.0247,5.2271,0.1291,-34.275,0.198,-13.351,0.129,false,3858.53,4.01915,960.03632608885,16.722311,694.144,9.89285,70.1662311669539,18.247765,5093.01,14.0824,361.657814008976,15.494484,2.753281,,,0,4370.48,,,,,0.047161,128.19497306,19.99771889,HSHJ 25,211984130,25.26,0.271,0,Y,0.00796,,,,N,Y,N,,0.03405,1.11462,2,1,2,All,2M,Simbad,128.194973,19.997719,4.45E-4
128.2175,19.9766,08325223+1958359,128.217646,19.976646,0.06,0.06,90,11.145,10.683,9.2008351791885,10.56,2.184,0.022,0.018,0.02,AAA,222,0,2451116.0019,0.520995,131971282174752488,128.21748623,19.97659274,0.099,0.062,90,637853696,76,56040.76363426,10,85,12.0688351791885,13.428,,,,65572,12.744,,,,114724,12.437,,,,98340,12.262,,,,65572,12.2082,0.0066,12.2364,0.0105,115000,0.573562,128.2176446259524,19.976660216815,0.001,0.001,90,663055818503513088,128.21748684999,0.0375,19.97660075632,0.0239,0.0092,5.3477,0.0492,-34.44,0.079,-13.81,0.053,true,151685.0,59.1821,2563.02158929812,12.736012,65167.1,93.0437,700.392396261112,13.316318,123417.0,93.6594,1317.72144600542,12.033481,1.282837,35.34,0.98,18,4815.71,0.2853,0.142,0.71,0.242,0.051391,128.21766111,19.97664611,JS 15,211982810,11.38,0.5085,0,N,0.00821,,,,N,Y,N,,0.01693,0.84757,K,0,2,All,2M,Simbad,128.217661,19.976646,0.051125
