col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
132.829,11.96972,08511897+1158110,132.829052,11.969728,0.07,0.06,90,10.587,10.095,5.31813112559558,10.012,2.156,0.022,0.02,0.017,AAA,222,0,2450768.9547,0.185381,122361328290684243,132.82902157,11.96971491,0.165,0.044,90,604299264,72,56083.11475694,5,83,8.16813112559558,12.862,,,,114724,12.168,,,,65572,11.875,,,,65572,11.713,,,,114724,11.628,,,,114724,0.117069,132.8290551821122,11.969733149024,0.001,0.001,90,604924290848519168,132.82900643097,0.0292,11.96971985176,0.0201,0.0306,1.1514,0.0352,-11.077,0.06,-3.088,0.044,false,284976,50.31,5664.40071556351,12.051344,130139,94.0022,1384.42504537128,12.565367,220010,152.725,1440.56310361761,11.405812,1.159555,35.82,0.4,14,4849.67,,,4.42,9.716,0.021661
132.8338,11.83978,08512012+1150231,132.833861,11.839776,0.07,0.07,90,12.843,12.587,7.81815776581306,12.506,1.2957,0.022,0.023,0.023,AAA,222,0,2450768.9546,0.21541,122201328338828222,132.8338107,11.83978323,0.006,0.003,90,503635968,60,55897.60472222,5,78,9.4567,14.1445,0.0026,14.1951,0.0011,115000,13.8017,0.0031,13.8544,0.0011,115000,13.6903,0.001,13.7498,0.001,115000,13.7033,0.0023,13.7483,0.0021,115000,13.6787,0.0047,13.7193,0.0041,115000,0.179129,132.8338575366346,11.8397941163641,0.001,0.001,90,604920687371751936,132.83380891746,0.0238,11.83978270456,0.0145,0.0249,1.1546,0.0288,-11.052,0.05,-2.65,0.035,true,56132.7,10.9768,5113.75810800962,13.815327,31097.3,34.9878,888.804097428246,14.11958,36722.1,34.7318,1057.30483303486,13.349603,0.769978,,,0,6131.5,0.2057,0.0855,1.13,1.638,0.066351
132.7318,11.93169,08505565+1155541,132.731899,11.931704,0.07,0.06,90,15.265,14.58,9.21538293459322,14.442,2.8731,0.043,0.054,0.069,AAA,222,0,2450768.9454,0.352323,122311327318948536,132.73184511,11.93168534,0.005,0.003,0,503636096,60,55812.83232639,5,83,13.2583829345932,18.485,0.0077,18.5807,0.0173,115000,17.3151,0.0024,17.3988,0.0035,115000,16.7788,0.0024,16.8416,0.0035,115000,16.5288,0.0053,16.5996,0.0055,115000,16.3744,0.0047,16.4722,0.008,115000,0.201349,132.7318873567619,11.9317006830503,0.003,0.003,90,604969336465748352,132.73184122369,0.0947,11.93168522359,0.0681,0.1325,0.9009,0.1194,-10.483,0.213,-3.591,0.174,false,2249.96,1.98733,1132.15218408619,17.307928,756.469,14.3568,52.6906413685501,18.154411,2211.94,11.0455,200.257118283464,16.399986,1.754425,,,0,,,,,,0.042713
132.8495,12.18409,08512388+1211026,132.849519,12.184072,0.08,0.07,90,15.352,14.659,9.35588336824846,14.381,2.9454,0.049,0.049,0.055,AAA,222,0,2450767.9966,0.093109,122621328495041391,132.84947068,12.18409421,0.006,0.003,90,503635968,60,56018.27677083,5,92,13.4498833682485,18.475,0.0053,18.5594,0.0072,115000,17.3264,0.0033,17.3988,0.0036,115000,16.7947,0.0039,16.8568,0.0037,115000,16.5556,0.005,16.6432,0.0042,115000,16.4031,0.0088,16.4658,0.0124,115000,0.187895,132.8495159419849,12.1841081405,0.003,0.002,90,605000642482686848,132.84946750634,0.0956,12.18409481661,0.0618,0.1195,0.9885,0.1181,-10.996,0.193,-3.095,0.132,false,2209.74,1.76298,1253.41183677637,17.32751,750.161,7.5679,99.12406347864,18.163502,2152.78,9.1305,235.778982531077,16.42942,1.734081,,,0,,,,,,0.13055
132.9703,11.73548,08515289+1144077,132.970383,11.735483,0.07,0.07,90,14.093,13.705,8.89670231579482,13.651,1.7394,0.026,0.035,0.04,AAA,222,0,2450768.9552,0.292753,122081329703993065,132.97032112,11.73548427,0.005,0.004,0,503635968,60,56004.69034722,5,75,11.2146,15.9689,0.0021,16.0344,0.0038,115000,15.3904,0.0014,15.4488,0.0021,115000,15.1946,0.0033,15.2497,0.0024,115000,15.1272,0.0033,15.1812,0.0015,115000,15.0672,0.0055,15.1082,0.0036,115000,0.218159,132.9703692238795,11.73549577298,0.001,0.001,90,604904641373911296,132.9703201649,0.0355,11.73548283379,0.0231,0.0388,1.1198,0.0434,-11.156,0.074,-3.005,0.049,false,12515.5,3.95345,3165.7160201849,15.444747,5998.39,15.7219,381.530858229603,15.906302,9346.55,11.7694,794.139888184614,14.835292,1.07101,,,0,5102.95,0.158,0.078,0.84,0.426,0.066875
132.74,11.92074,08505762+1155147,132.740097,11.920756,0.07,0.06,90,12.294,12.038,7.21792651285356,11.973,1.495,0.022,0.02,0.018,AAA,222,0,2450768.9454,0.34649,122301327401175383,132.74003867,11.92073782,0.003,0.002,0,503635968,60,55933.99381944,5,95,8.8098,13.5649,0.0026,13.6071,2E-04,115000,13.468,,,,114724,13.31,,,,114724,13.1447,0.003,13.243,0.0147,115000,13.1242,0.0039,13.1481,0.0061,115000,0.215632,132.740083853088,11.9207495675259,0.001,0,90,604969134602863744,132.74003671869,0.0187,11.92073728145,0.0123,0.0205467214579239,1.1194,0.023,-10.711,0.039,-2.854,0.027,false,94432.9,16.2481,5811.93493393074,13.250557,52731.2,51.7641,1018.68283231042,13.546218,61033,49.7008,1228.00840227924,12.798009,0.748209,,,0,6185,0.858,0.4135,1.49,2.928,0.051775
132.784,11.82905,08510816+1149446,132.784034,11.82907,0.07,0.06,90,14.096,13.589,8.72703209913731,13.571,1.7096,0.027,0.031,0.038,AAA,222,0,2450768.9454,0.139772,122191327840125355,132.78395722,11.82905329,0.007,0.004,90,503635968,60,56086.81721065,5,70,10.9850320991373,15.829,0.0023,15.8986,0.0026,115000,15.2806,0.0022,15.3502,0.002,115000,15.0878,0.0031,15.1349,1E-04,115000,15.0376,0.0019,15.0939,0.002,115000,14.9781,0.0046,15.0209,0.004,115000,0.277145,132.7840034380116,11.8290649433712,0.001,0.001,90,604920786155388544,132.78395464122,0.0383,11.82905221385,0.0235,0.0432,1.0745,0.0464,-11.093,0.081,-2.957,0.057,false,13833.3,6.16898,2242.39663607274,15.336047,6792.38,14.7535,460.391093638798,15.771334,10213.9,22.2628,458.787753561996,14.738936,1.032397,,,0,5161.71,0.0857,0.027,0.89,0.506,0.109214
132.9958,11.69699,08515901+1141491,132.995887,11.696988,0.07,0.07,90,13.437,13.1,8.48059297582701,13.052,1.4732,0.024,0.029,0.025,AAA,222,0,2450768.9553,0.30678,122031329958836878,132.99584214,11.69699018,0.003,0.002,90,503635968,60,56036.05850694,5,80,10.3941,14.9655,0.0024,15.0162,0.0019,115000,14.5252,0.0018,14.575,0.0012,115000,14.3844,0.0027,14.4331,0.0013,115000,14.3605,0.0019,14.4132,0.0014,115000,14.324,0.0027,14.3445,0.0029,115000,0.158337,132.9958894340667,11.6970008275447,0.001,0.001,90,604903370063591424,132.99584125915,0.026,11.69698884055,0.0171,0.0261,1.2182,0.0318,-10.957,0.055,-2.784,0.036,false,28210.3,6.80671,4144.48389897616,14.562347,14674,22.8255,642.877483516243,14.93502,19510.9,19.3815,1006.67646982948,14.036224,0.898795,,,0,5466.5,0.0615,0.0275,0.98,0.77,0.04697
132.936,11.69751,08514465+1141510,132.936063,11.697511,0.07,0.07,90,12.12,11.887,7.07334119773594,11.802,1.538,0.022,0.022,0.02,AAA,222,0,2450768.9553,0.222119,122031329360847499,132.93601534,11.69750266,0.02,0.011,0,503635968,60,56069.65555556,5,80,8.6538,13.3825,0.001,13.4247,0.001,115000,13.34,,,,114724,13.173,,,,114724,12.9908,0.0028,13.0337,0.0017,115000,12.9758,0.0047,12.982,0.0068,115000,0.170674,132.9360550723326,11.6975181941361,0.001,0,90,604904022898639232,132.93600524865,0.0207,11.69750549187,0.0127,0.0224,1.1331,0.0254,-11.332,0.045,-2.95,0.028,false,110090,25.2481,4360.32810389693,13.083998,61780.4,58.8065,1050.57094028721,13.374261,71050.5,44.5234,1595.80130897461,12.633001,0.74126,,,0,6197,0.8455,0.4115,1.58,3.33,0.038102
133.0789,11.63226,08521894+1137560,133.078934,11.632249,0.06,0.06,90,14.399,13.922,9.03073935861633,13.822,2.0281,0.029,0.04,0.036,AAA,222,0,2451590.6906,0.126257,121951330789249211,133.07890013,11.63225768,0.003,0.002,90,503635968,60,55948.29069444,10,84,11.7814,16.5727,0.0016,16.6383,0.0027,115000,15.8501,0.002,15.911,0.0017,115000,15.5942,0.0026,15.6553,0.0016,115000,15.4871,0.0023,15.5482,0.0025,115000,15.4145,0.0023,15.4496,0.0062,115000,0.123448,133.0789460490999,11.6322700805912,0.001,0.001,90,604898972017070592,133.07889738301,0.0443,11.63225701895,0.0285,0.0495,1.1009,0.0545,-11.071,0.091,-3.034,0.061,false,8085.85,2.81427,2873.16071308012,15.919052,3625.84,8.37911,432.723761831507,16.452868,6432.58,12.5857,511.10228274947,15.240956,1.211911,,,0,4878,0.2743,0.1192,0.77,0.299,0.086973
132.8416,11.72919,08512199+1143450,132.841625,11.72918,0.07,0.07,0,14.61,14.069,9.30311963624434,14.093,2.1701,0.03,0.034,0.057,AAA,222,0,2450768.9545,0.095191,122071328416335519,132.84158491,11.72919423,0.005,0.003,90,503635968,60,56033.91023148,5,72,12.3397,17.1296,0.0036,17.2055,0.0054,115000,16.2631,0.0016,16.3258,0.0039,115000,15.9391,0.0034,16.0021,0.0037,115000,15.8109,0.0025,15.8761,0.0022,115000,15.7094,0.001,15.762,0.0052,115000,0.150309,132.8416314070439,11.7292059733098,0.002,0.001,90,604910478233820672,132.84158249786,0.0565,11.72919389025,0.0344,0.0643,1.1016,0.0708,-11.122,0.119,-2.806,0.086,false,5526.66,3.58828,1540.19753196518,16.33221,2321.91,11.7304,197.939541703608,16.936773,4702.34,11.7183,401.281755886093,15.581134,1.35564,,,0,5061,0.365,0.1775,0.58,0.196,0.096193
132.9588,11.75008,08515013+1145002,132.958875,11.750074,0.09,0.09,90,12.135,12.314,7.19824159129519,12.116,1.7905,,0.028,0.05,UAE,622,0,2450768.9552,0.265223,122101329588300589,132.95878359,11.75008414,0.011,0.004,90,503635968,60,55986.70605324,3,61,9.0663,13.9841,0.0037,13.9896,0.0106,16696,13.9065,0.1416,13.7797,0.0513,16892216,13.517,0,13.5973,0,16793912,13.4942,0.002,13.5638,0.0162,115000,13.4584,0.0072,13.4934,0.0051,115000,0.324242,132.9588330200186,11.7500965481692,0.001,0,90,604904847532342272,132.95878390558,0.0224,11.75008320629,0.0136,0.0267,1.0386,0.0277,-11.168,0.045,-3.099,0.028,false,65853.1,12.7396,5169.1654369054,13.641925,36468.8,64.9371,561.601919395846,13.946586,43598.4,39.419,1106.02501331845,13.163242,0.783343,,,0,5860.33,0.5775,0.2903,1.5,2.4,0.168765
133.0252,12.02934,08520606+1201456,133.025264,12.029343,0.11,0.06,0,14.257,13.801,8.8608804218802,13.665,1.9753,0.028,0.033,0.034,AAA,222,0,2450767.9973,0.225599,122431330252385702,133.0252299,12.0293424,0.002,0.002,0,503635968,60,55911.09421296,5,88,11.4964,16.3005,0.0024,16.3657,0.0027,115000,15.6403,0.0031,15.6874,0.002,115000,15.3932,0.0018,15.4568,0.0027,115000,15.2996,0.002,15.3627,0.0024,115000,15.2455,0.0023,15.2889,0.0068,115000,0.120084,133.0252761594524,12.0293539903908,0.001,0.001,90,604947865924535808,133.02522727987,0.0393,12.02934108657,0.0269,0.0498,1.0944,0.0545,-11.103,0.085,-2.997,0.054,false,9966.26,3.46094,2879.63963547476,15.692036,4571.21,10.7686,424.494363241276,16.20131,7753.59,11.7729,658.596437581225,15.038163,1.163146,,,0,4949,0.268,0.121,0.82,0.367,0.058295
132.9864,11.78183,08515674+1146546,132.986454,11.78186,0.07,0.07,90,14.364,13.83,8.902,13.625,2.572,0.03,0.043,0.04,AAA,222,0,2450768.9552,0.218814,122131329864288691,132.98638859,11.78182725,0.008,0.003,0,503635968,60,56052.578125,5,70,12.386591656875,17.1097,0.0027,17.1525,0.0028,115000,16.197,0.003,16.2396,0.0032,115000,15.792,0.0029,15.8294,0.0022,115000,15.611,0.0034,15.645,0.0033,115000,15.4769,0.0063,15.5208,0.0049,115000,0.258916,132.9864362861215,11.78183939975,0.002,0.001,90,604905019331023104,132.98638571315,0.0555,11.78182712331,0.0351,0.0585387323943662,1.136,0.0665,-11.499,0.112,-2.851,0.077,false,6080.26,2.92291,2080.20773817873,16.228561,2399.71,8.82162,272.025999759681,16.90099,5445.33,11.6054,469.206576248988,15.421859,1.479131,,,0,4483,0.875,0.428,0.81,0.241,0.096938
132.9749,11.72425,08515398+1143272,132.97495,11.724241,0.07,0.07,90,14.382,13.909,9.0577634710465,13.759,2.133,0.03,0.036,0.042,AAA,222,0,2450768.9552,0.179198,122061329749569585,132.97490196,11.72424805,0.003,0.002,90,503635968,60,56034.97111111,5,67,11.9265,16.6277,0.0024,16.6853,0.0027,115000,15.892,0.002,15.9483,0.0028,115000,15.6202,0.0039,15.6597,0.0047,115000,15.4986,0.0035,15.5567,0.0044,115000,15.4008,0.0078,15.4561,0.0102,115000,0.171227,132.974941265229,11.7242577641538,0.001,0.001,90,604904572654435456,132.97489273631,0.0437,11.72424680163,0.0282,0.0468,1.1475,0.0537,-11.036,0.091,-2.546,0.059,false,7883.15,3.53108,2232.50393647269,15.946616,3463.15,14.4416,239.803761356082,16.50271,6399.57,20.117,318.117512551573,15.246543,1.256167,,,0,4851.28,0.3642,0.1733,0.74,0.27,0.067751
132.8968,12.18474,08513524+1211048,132.896846,12.184694,0.2,0.19,111,16.592,15.837,11.0311462108143,15.57,3.8176,0.116,0.136,0.162,BBC,222,0,2450767.9966,0.231571,122621328968592149,132.89681299,12.18473571,0.013,0.007,90,503635968,60,56090.74395833,5,89,16.0789,20.6178,0.0247,20.7734,0.0291,115000,19.3876,0.0098,19.5047,0.0134,115000,18.3571,0.0052,18.4589,0.0098,115000,17.8857,0.0064,17.9767,0.0117,115000,17.6512,0.0094,17.7645,0.0255,115000,0.189841,132.8968594485613,12.1847454616818,0.009,0.006,90,605001879433257216,132.89681191149,0.2763,12.18473560471,0.1846,0.294,1.2366,0.3636,-10.792,0.569,-2.289,0.361,false,444.121,1.07181,414.365419244082,19.06961,109.729,5.81325,18.8756719563067,20.25059,549.396,9.94876,55.222560399487,17.912207,2.338383,,,0,,,,,,0.191211
133.0402,11.60774,08520964+1136277,133.040192,11.607701,0.21,0.2,102,16.473,16.089,11.6532933749707,15.309,4.2618,0.142,0.196,0.178,BCC,222,0,2451590.6906,0.143206,121921330402449717,133.04016349,11.60773486,0.021,0.017,0,512024576,61,56023.79047454,10,61,17.2097,20.8654,0.0887,20.6781,0.0676,16892216,19.5708,0.0256,19.2181,0.0416,16892216,18.5991,0.0153,18.5728,0.0319,115000,18.1798,0.0098,18.2301,0.024,115000,17.9241,0.0107,17.8062,0.0372,16892216,0.158007,133.0402091485864,11.6077487041987,0.011,0.008,90,604898864643937920,133.04016095522,0.3507,11.60773574102,0.2396,0.225,1.8572,0.4178,-10.964,0.71,-3.011,0.512,false,294.371,0.808336,364.169107895726,19.516127,135.956,8.25524,16.4690548064018,20.017893,456.264,8.57717,53.1951681032322,18.113878,1.904015,,,0,,,,,,0.182071
132.9592,11.74918,08515022+1144570,132.959261,11.749183,0.09,0.09,90,12.083,12.054,7.19025309065775,11.943,1.532,,0.049,0.021,UAA,622,0,2450768.9552,0.21527,122091329592439517,132.95919777,11.74918085,0.013,0.004,0,503635968,60,55921.68929398,5,77,8.945,13.6977,0.0032,13.7592,0.0097,115000,13.475,,,,114724,13.324,,,,114724,13.1967,0.0044,13.2477,0.0132,115000,13.1696,0.0059,13.2012,0.0046,115000,0.222993,132.9592452612749,11.7491907092713,0.001,0,90,604904847532342528,132.9591970376,0.0211,11.74917968032,0.0129,0.0231,1.1206,0.0259,-10.966,0.043,-2.562,0.028,false,86225.4,14.0047,6156.89018686584,13.349278,47136.6,47.5849,990.578944160858,13.667994,57286.9,46.0624,1243.68031192469,12.866781,0.801212,,,0,5891.33,0.6898,0.335,1.58,2.695,0.062028
133.0262,11.64473,08520629+1138411,133.026235,11.644752,0.07,0.07,90,12.315,12.054,7.13363599233784,11.992,1.494,0.022,0.023,0.02,AAA,222,0,2450768.9553,0.146635,121971330262584163,133.026172,11.64473609,0.003,0.002,90,503635968,60,56022.24506944,5,74,8.7491,13.6075,0.0022,13.6555,0.0016,115000,13.486,,,,114724,13.328,,,,114724,13.1836,7E-04,13.2396,0.0012,115000,13.1738,0.0022,13.1858,0.003,115000,0.229397,133.0262209850446,11.6447482154338,0.001,0,90,604899831010539904,133.02617062198,0.0217,11.64473423065,0.0129,0.0265,1.0674,0.0283,-11.456,0.048,-3.248,0.027,false,89857.2,14.8353,6056.98570301915,13.304484,50128.1,65.2652,768.067821748803,13.601185,58307.3,45.1063,1292.664217637,12.847612,0.753572,,,0,5898.33,0.581,0.2715,1.68,3.094,0.051259
132.998,11.918,08515952+1155049,132.998008,11.918034,0.07,0.06,90,8.597,8.084,3.209,7.959,2.3533,0.02,0.024,0.018,AAA,111,0,2450768.9551,0.125602,122301329980401854,132.99792771,11.91807344,0.07,0.07,90,1342255104,160,56407.23258102,4,58,6.15766428460071,10.9077,0.0256,12.5992,0.1238,114808,10.3123,0.0209,12.9691,0.0329,114808,9.4666,0.0879,12.5201,0.172,114808,9.7166,0.1046,11.9892,0.1521,88,9.9175,0.0323,10.7512,0.0677,114808,0.316454,132.9980116617121,11.9180104829972,0.001,0.001,90,604920202039656064,132.99796324884,0.041,11.91799711997,0.0286,0.0483957219251337,1.122,0.0543,-11.002,0.085,-3.104,0.055,true,1559850,366.751,4253.15813726479,10.205662,678876,338.916,2003.08040930496,10.771912,1240130,739.724,1676.47663182484,9.528248,1.243664,34.49,0.35,10,4768.24,0.0223,0.007,11.09,57.288,0.085638
132.8479,11.81828,08512350+1149058,132.847936,11.818291,0.07,0.07,90,14.468,13.904,9.0492560848546,13.816,2.0551,0.026,0.033,0.043,AAA,222,0,2450768.9546,0.13289,122181328479442426,132.84788364,11.81828549,0.004,0.002,90,503635968,60,56204.34304398,5,62,11.8251,16.5918,0.0052,16.6725,0.0066,115000,15.8711,0.0027,15.9543,0.0033,115000,15.6101,0.0023,15.6991,0.0061,115000,15.5178,0.0023,15.5907,0.0047,115000,15.4381,0.0079,15.5254,0.0112,115000,0.185564,132.847932163677,11.8182975455424,0.002,0.001,90,604917732434252032,132.84788262852,0.0472,11.81828436738,0.0284,0.0533,1.1134,0.0593,-11.261,0.1,-3.061,0.07,false,7917.06,5.09255,1554.63569331671,15.941956,3595,14.6967,244.612736192479,16.462143,6389.56,26.1154,244.666365439549,15.248243,1.2139,,,0,4880,,,0.75,0.286,0.027166
132.4026,12.01235,08493665+1200446,132.402731,12.012406,0.32,0.26,102,16.958,16.067,11.7537090745146,16.009,4.0861,0.165,0.165,0.242,CCD,222,0,2450767.9773,0.503404,122411324026165335,132.4025999,12.01235113,0.004,0.004,90,503635968,60,55992.034375,10,104,17.0462,21.3015,0.0299,21.4012,0.0557,115000,20.0951,0.0082,20.1941,0.0183,115000,18.9441,0.0064,19.043,0.0139,115000,18.4016,0.0076,18.4991,0.0177,115000,18.1432,0.0209,18.2426,0.0537,115000,0.502112,132.4026365026828,12.0123642430715,0.015,0.013,90,604981087495865216,132.40258835419,0.4579,12.01235227044,0.3541,0.4,1.4091,0.5636,-10.938,0.975,-2.781,0.853,false,250.639,0.883236,283.773532781725,19.690746,55.7499,4.40961,12.6428187526788,20.985779,320.55,11.1736,28.6881578005298,18.49718,2.488598,,,0,,,,,,0.365122
132.7597,11.81485,08510234+1148534,132.759786,11.814856,0.07,0.06,90,14.394,13.87,8.82684905786859,13.695,2.2575,0.03,0.034,0.043,AAA,222,0,2450768.9455,0.30381,122171327597778314,132.75972514,11.81485374,0.006,0.002,90,503635968,60,55939.31054398,5,73,11.8698490578686,16.738,0.0025,16.8314,0.0168,115000,15.9525,0.0028,15.991,0.0049,115000,15.658,0.0027,15.7508,0.0048,115000,15.5369,0.0029,15.5995,0.0114,115000,15.4323,0.0047,15.4543,0.0122,115000,0.214609,132.7597694092636,11.8148683509833,0.002,0.001,90,604914910640118656,132.75972227481,0.0526,11.81485334623,0.0361,0.0645,1.0626,0.0685,-10.715,0.119,-3.485,0.091,false,7341.43,3.67103,1999.8283860388,16.023914,3195.22,12.6915,251.760627191427,16.590136,6048.82,14.1295,428.098658834354,15.307743,1.282393,,,0,4971,0.394,0.162,0.72,0.285,0.073449
132.9152,11.70784,08513965+1142282,132.915242,11.707843,0.07,0.07,90,14.63,14.085,9.24716755530349,14.119,2.0837,0.031,0.039,0.052,AAA,222,0,2450768.9552,0.148448,122041329152389891,132.91518866,11.70783803,0.005,0.002,90,503635968,60,55929.26366898,5,67,12.1663,17.0381,0.0014,17.1154,0.0041,115000,16.2027,0.0014,16.2671,0.002,115000,15.8964,0.0026,15.9555,0.0044,115000,15.7776,0.0037,15.8288,0.004,115000,15.6672,0.0046,15.7087,0.0097,115000,0.188878,132.9152336364124,11.7078493074401,0.002,0.001,90,604904293480903808,132.91518703343,0.0579,11.70783773841,0.0326,0.0671,1.0608,0.0712,-10.599,0.115,-2.687,0.076,false,5834.51,2.80468,2080.27653778684,16.273355,2482.99,12.6668,196.023462910917,16.863949,4894.56,7.13685,685.81517055844,15.537636,1.326313,,,0,4837.5,0.4,0.1533,0.69,0.235,0.037213
132.9704,11.77661,08515290+1146358,132.97042,11.776625,0.07,0.07,90,13.961,13.429,8.54007761502495,13.282,2.2903,0.025,0.028,0.031,AAA,222,0,2450768.9552,0.088792,122131329704152428,132.97036709,11.7766076,0.003,0.003,90,503635968,60,55830.70053241,5,82,11.6499,16.3918,0.0042,16.4638,0.0024,115000,15.5723,0.0022,15.6238,0.0017,115000,15.2618,0.002,15.2989,0.0025,115000,15.1181,0.0048,15.1737,0.002,115000,15.021,0.0037,15.0551,0.0065,115000,0.196707,132.970409566401,11.7766192459853,0.001,0.001,90,604905053690766208,132.97036079736,0.0441,11.77660725664,0.0249,0.0461729710530989,1.1262,0.052,-11.089,0.089,-2.785,0.055,false,10552.5,4.44018,2376.59284083078,15.629979,4424.2,11.9385,370.582568999456,16.236801,8907.11,15.2836,582.788740872569,14.887577,1.349224,,,0,4803.3,0.7835,0.4015,0.89,0.381,0.042204
132.9946,11.7188,08515870+1143076,132.994587,11.718788,0.1,0.1,45,16.106,15.383,10.279,15.296,3.6398,0.085,0.104,0.141,AAB,222,0,2450768.9552,0.062977,122061329945873046,132.99455484,11.71879998,0.005,0.004,0,503635968,60,56001.35783565,5,76,15.1506583607709,20.1681,0.0121,20.2783,0.0298,115000,18.9358,0.0035,19.0325,0.0072,115000,17.982,0.0044,18.072,0.0055,115000,17.5622,0.0156,17.6212,0.0126,115000,17.3431,0.0081,17.4238,0.0342,115000,0.12129,132.9945976719806,11.7188113139924,0.007,0.005,90,604903816740187264,132.99455058737,0.2436,11.71880136205,0.1535,0.318,0.992,0.315,-10.708,0.476,-2.311,0.322,false,627.792,1.17723,533.278968425881,18.693827,191.333,9.10983,21.0029166296188,19.646912,757.133,9.57378,79.084019060392,17.56399,2.082922,,,0,,,,,,0.091975
132.92,11.81821,08514082+1149055,132.920084,11.818204,0.07,0.07,90,12.714,12.459,7.60857929030603,12.39,1.258,0.022,0.025,0.02,AAA,222,0,2450768.9552,0.296777,122181329200922331,132.92002722,11.81820983,0.003,0.003,0,503635968,60,55977.68738426,5,78,9.213,13.9944,0.0013,14.0415,0.0015,115000,13.648,0.0018,13.6995,0.0024,115000,13.5595,6E-04,13.6189,4E-04,115000,13.5606,0.0021,13.6079,9E-04,115000,13.5268,0.0028,13.5516,0.0031,115000,0.201173,132.9200707268349,11.8182225975622,0.001,0,90,604917148318677120,132.92002280088,0.0207,11.81820990511,0.013,0.0234,1.1059,0.0259,-10.895,0.043,-2.948,0.028,false,64216.7,11.4692,5599.05660377358,13.669246,35713.8,42.285,844.597374955658,13.969297,41798.6,24.155,1730.43262264541,13.209016,0.760282,,,0,5381.04,0.3615,0.18,1.69,2.149,0.08167
132.7497,11.94432,08505993+1156396,132.749714,11.944349,0.09,0.06,0,14.107,13.686,8.81636456195712,13.597,1.7952,0.024,0.029,0.037,AAA,222,0,2450767.9875,0.115459,122331327496943703,132.74966602,11.94432604,0.009,0.006,0,503635968,60,55865.65604167,5,94,11.215,15.9956,0.0023,16.0516,0.0052,115000,15.3922,0.0023,15.4575,0.0081,115000,15.1845,0.0042,15.2306,0.0063,115000,15.1034,0.003,15.1456,0.0033,115000,15.0408,0.0044,15.0431,0.0086,115000,0.18812,132.7497100892986,11.9443378037891,0.001,0.001,90,604969748782357760,132.74966289134,0.0421,11.94432419227,0.025,0.0457,1.1063,0.0506,-10.725,0.087,-3.161,0.054,false,12484.2,4.30539,2899.66762592936,15.44746,5952.33,18.4172,323.194079447473,15.914671,9479.67,13.5622,698.977304567106,14.819938,1.094733,,,0,4850,0.1777,0.0895,0.96,0.461,0.042595
132.8626,12.23574,08512703+1214086,132.862629,12.235735,0.08,0.07,90,15.383,14.66,9.77145864046635,14.443,2.9459,0.047,0.048,0.061,AAA,222,0,2450767.9965,0.103604,122681328625993368,132.86257017,12.23574203,0.007,0.004,90,503635968,60,56072.92107639,5,80,13.8728,18.5443,0.0081,18.5989,0.0153,115000,17.3889,0.0039,17.449,0.007,115000,16.8263,0.005,16.8779,0.005,115000,16.5775,0.0033,16.6449,0.005,115000,16.4245,0.0052,16.5522,0.0188,115000,0.208519,132.8626160664038,12.2357548656958,0.003,0.002,90,605003013304624128,132.86256726179,0.0946,12.23574221448,0.0617,0.1073,1.1633,0.1248,-11.078,0.2,-2.938,0.127,false,2122.2,1.82189,1164.83432040354,17.3714,727.231,6.04515,120.299909845082,18.197206,2110.77,9.10873,231.73043882078,16.450819,1.746388,,,0,,,,,,0.084765
