col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa,_RAJ2000,_DEJ2000,2MASS,RAJ2000,DEJ2000,Vmag,SourceV,Kmag,e_Kmag,SourceK,V-K,Mass,Bin,Prot1,Power,Amp,Epoch,Prot2,2M,SimbadName,angDist
56.98605,24.25868,03475662+2415320,,,0.07,0.06,0,14.231,13.628,12.7342873090894,13.343,5.2063,0.029,0.035,0.038,AAA,222,0,2450770.8965,,137110569860380990,56.98604271,24.25868894,0.005,0.003,90,503635968,60,55981.6278588,5,57,19.2505,19.8592,0.0191,20.0542,0.0323,115000,18.5493,0.0096,18.6741,0.0126,115000,16.7713,0.0042,16.8489,0.0103,115000,15.9336,0.0022,15.9943,0.0038,115000,15.5206,0.0031,15.5871,0.0055,115000,0.83067,56.9859488322732,24.2588706688896,0.006,0.003,90,66717987616472704,56.98604690056,0.1789,24.2586771472,0.0961,0.0268,7.5554,0.2024,20.766,0.416,-44.947,0.225,false,1830.79,3.85571,474.825648194496,17.531769,277.638,11.208,24.771,19.24269,2717.26,19.4262,139.876043693568,16.176592,3.066097,,,0,,,,,,0.120203,56.98596,24.25887,03475662+2415320,56.98596,24.25887,,,13.343,0.038,,5.82,,1,0.7302,,0.019,-9555,,Fig,,0.125914
57.55195,23.92648,03501244+2355363,,,0.08,0.07,0,13.033,12.458,11.4445949708648,12.166,5.0501,0.023,0.023,0.023,AAA,222,0,2450770.9162,,136710575519462412,57.5519422,23.92649443,0.012,0.012,0,503635968,60,55905.6209375,5,58,17.8055949708648,18.527,0.009,18.6063,0.014,115000,17.2161,0.0061,17.304,0.0094,115000,15.5312,0.0027,15.5895,0.0014,115000,14.7378,0.0024,14.774,0.0014,115000,14.3523,0.0016,14.3747,0.005,115000,0.951899,57.5518518690967,23.9266765131155,0.005,0.002,90,66509771901085696,57.55194670906,0.1311,23.92648083132,0.0513,0.0189,7.1733,0.1357,20.134,0.306,-45.449,0.148,false,5796.53,4.91887,1178.42715908329,16.280447,765.492,7.86384,97.3432826710615,18.141537,8318.33,18.9594,438.74436954756,14.96183,3.179707,,,0,3954.61,1.887,1.078,,,0.269825,57.55186,23.92673,03501244+2355363,57.55186,23.92673,,,12.166,0.023,,5.68,,1,0.3645,,0.019,-9631,,Fig,,0.076662
57.03845,23.97779,03480921+2358409,,,0.07,0.06,0,13.481,12.92,11.9400242195264,12.648,4.6314,0.025,0.025,0.026,AAA,222,0,2450770.8967,,136770570384713932,57.03843764,23.97780544,0.01,0.004,0,503635968,60,56007.11472222,15,70,17.8365,18.5445,0.0063,18.6724,0.0077,115000,17.2794,0.0058,17.327,0.008,115000,15.7977,0.0037,15.8691,0.0047,115000,15.1242,0.0022,15.1754,0.0022,115000,14.7968,0.0044,14.841,0.0041,115000,0.825185,57.0383588277088,23.9779947430978,0.003,0.002,90,66522107047046656,57.03844547433,0.0911,23.9777926806,0.0543,0.0143,7.2178,0.1035,18.388,0.197,-46.931,0.118,false,4550.43,5.32666,854.274536013186,16.543236,781.829,10.7924,72.4425521663393,18.118608,6167.65,24.2589,254.242772755566,15.286621,2.831987,,,0,3761.83,0.2823,0.167,,,0.172254,57.03839,23.97799,03480921+2358409,57.03839,23.97799,,,12.648,0.026,,5.16,,1,0.9637,,0.025,-9529,,Fig,,0.147929
57.02772,24.00173,03480664+2400069,,,0.07,0.06,0,13.443,12.787,11.8450074922321,12.542,4.7849,0.023,0.023,0.025,AAA,222,0,2450770.8967,,136800570277012735,57.02769626,24.0017571,0.014,0.007,0,503635968,60,55905.72733796,15,70,17.9239,18.6209,0.0095,18.7566,0.0156,115000,17.3269,0.0065,17.4174,0.0068,115000,15.7824,0.0027,15.8499,0.0074,115000,15.0397,0.0055,15.0999,0.0029,115000,14.706,0.0017,14.7392,0.0062,115000,0.678786,57.0276305634743,24.0019197207241,0.003,0.002,90,66522381924952704,57.02772108561,0.0915,24.00172655716,0.0555,0.014,7.2544,0.1016,19.207,0.199,-44.864,0.119,false,4592.42,6.65272,690.307122500271,16.533262,755.992,22.9191,32.9852393854907,18.155096,6368.68,34.725,183.403311735061,15.251797,2.903299,,,0,4277.94,0.393,0.2173,,,0.153683,57.02766,24.00193,03480664+2400069,57.02766,24.00193,,,12.542,0.025,,5.37,,1,0.6242,,0.04,-9631,,Fig,,0.058448
58.24652,24.90135,03525913+2454055,,,0.07,0.06,90,11.6,10.888,10.0118924640255,10.707,3.2339,0.021,0.028,0.02,AAA,222,0,2451812.9011,,137880582464472272,58.24650431,24.90139538,0.009,0.007,90,235200512,28,56040.70850694,6,71,14.3887,15.0838,0.0088,15.1332,0.0092,33080,13.9409,0.0015,14.0032,0.0014,16696,13.317,,,,98340,12.9041,0.001,12.9484,0.001,16793912,12.7491,0.0042,12.7713,0.0031,16696,0.601795,58.2464201002834,24.9015435981788,0.001,0.001,90,66694455493470464,58.24651845676,0.0311,24.90134872585,0.0119,0.0042,7.2607,0.0305,20.72,0.065,-45.261,0.033,false,59028.0,71.6829,823.459988365426,13.760721,18454.5,93.3235,197.747619838519,14.686132,59898.7,187.538,319.395002612804,12.818378,1.867754,,,0,4109.0,0.028,0.0267,0.52,0.069,0.036902,58.24641,24.90153,03525913+2454055,58.24641,24.90153,14.51,,10.707,0.02,,3.69,,2,2.4861,,0.085,-9496,,Fig,,0.0324
57.36501,24.40364,03492757+2424138,,,0.07,0.06,90,13.618,12.96,12.0034493607098,12.656,4.9052,0.026,0.032,0.025,AAA,222,0,2451552.6607,,137280573649824982,57.36499939,24.40365592,0.007,0.005,0,503635968,60,56077.12332176,10,75,18.1276,18.7802,0.0146,18.7794,0.036,115000,17.5612,0.0064,17.646,0.0124,115000,15.9478,0.0037,16.0056,0.0044,115000,15.2119,0.0024,15.2711,0.0033,115000,14.8623,0.0031,14.9021,0.0067,115000,0.733182,57.3649169375564,24.4038351348885,0.003,0.002,90,66745754582838272,57.36500597759,0.1072,24.40364307164,0.0507,0.0149,7.4044,0.1101,18.833,0.205,-44.608,0.137,false,3940.97,3.69962,1065.23642968737,16.69936,609.177,11.1595,54.5881983959855,18.38953,5520.19,13.0221,423.909354098033,15.407036,2.982494,,,0,4570.21,0.5448,0.3125,,,0.03436,57.3649,24.40384,03492757+2424138,57.3649,24.40384,,,12.656,0.025,,5.43,,1,0.3888,,0.027,-9459,,Fig,,0.037644
56.70512,24.59983,03464920+2436001,,,0.06,0.06,90,11.913,11.215,10.3376324541475,11.022,3.5707,0.021,0.017,0.019,AAA,222,0,2451138.7018,,137520567050940383,56.70511565,24.59984214,0.004,0.001,90,503635968,60,56096.51112269,5,65,15.1541,15.8385,0.0099,15.8931,0.0073,115000,14.5927,0.006,14.6729,0.0232,115000,13.7343,0.0063,13.7809,0.0075,16892216,13.3089,5.0E-4,13.3443,0.0012,115000,13.0765,0.0048,13.0999,0.0153,115000,0.756335,56.7050268334528,24.6000228134892,0.001,0.001,90,66793583338514816,56.70511899512,0.0384,24.59983174563,0.0215,0.0055,7.2967,0.0403,19.462,0.092,-44.377,0.05,false,34487.0,49.0835,702.619006387075,14.344227,9136.12,68.1395,134.079645433266,15.449484,38469.0,170.531,225.583618227771,13.299144,2.15034,,,0,3681.5,,,0.57,0.053,0.044841,56.70505,24.60001,03464920+2436001,56.70505,24.60001,15.1,,11.022,0.019,,3.99,,3,7.9111,,0.044,-9440,,Fig,,0.123866
56.53633,24.67573,03460868+2440332,,,0.07,0.07,90,13.557,13.048,12.1101168369194,12.712,4.8602,0.026,0.034,0.024,AAA,222,0,2451530.7148,,137610565362991448,56.53633061,24.6757389,0.009,0.006,0,503635968,60,56186.27909722,5,67,18.2317,18.8336,0.0124,18.9452,0.0135,115000,17.5722,0.01,17.6552,0.0181,115000,15.964,0.0027,16.0205,0.0024,115000,15.2121,0.0044,15.275,0.0054,115000,14.8629,0.0037,14.9039,0.0075,115000,0.755478,56.5362315793394,24.6759253950721,0.006,0.003,90,66801623517295104,56.53633373663,0.1434,24.67572787942,0.0784,0.0198,7.5792,0.1497,21.56,0.361,-45.875,0.188,false,3887.22,6.20599,626.365817540795,16.714268,685.985,36.5825,18.7517255518349,18.260601,5462.18,32.32,169.0,15.418505,2.842096,,,0,4480.28,0.1343,0.0773,,,0.094659,56.53622,24.67591,03460868+2440332,56.53622,24.67591,,,12.712,0.024,,5.37,,4,1.986,,0.108,-9350,,Fig,,0.052266
56.68666,24.7494,03464477+2444586,,,0.07,0.06,7,14.215,13.675,12.6582195814207,13.321,5.1589,0.029,0.044,0.038,AAA,222,0,2451138.7017,,137690566866469857,56.68665561,24.74941003,0.007,0.003,0,503636096,60,56121.52498843,5,80,19.0919,19.7547,0.0127,19.9221,0.0315,115000,18.4799,0.0052,18.5759,0.0151,115000,16.7345,0.0037,16.8005,0.0031,115000,15.9325,0.0026,15.9879,0.0035,115000,15.53,0.0038,15.6048,0.0046,115000,0.768286,56.686566442436,24.7495890765667,0.004,0.003,90,66808839062339712,56.68666198859,0.137,24.74939773326,0.0871,0.0207,7.3696,0.1526,20.153,0.288,-44.441,0.198,false,1896.54,2.14909,882.485144875273,17.49346,271.05,8.8847,30.5075016601573,19.268763,2762.15,7.62973,362.024606375324,16.158802,3.109961,,,0,,,,,,0.101724,56.68658,24.74961,03464477+2444586,56.68658,24.74961,,,13.321,0.038,,5.7,,1,1.3443,,0.014,-9415,,Fig,,0.014589
56.5854,24.78529,03462047+2447077,,,0.07,0.06,0,11.298,10.658,9.83660400761327,10.498,2.9351,0.02,0.017,0.019,AAA,222,0,2451138.7017,,137740565853862925,56.58537618,24.7852955,0.028,0.025,0,235200512,28,56132.37984954,10,69,13.8556040076133,14.517,0.0069,14.5436,0.0029,115000,13.4331,0.013,13.4658,0.0017,16875832,13.043,,,,98340,12.703,,,,98340,12.4836,0.0086,12.4745,0.0027,115000,0.712835,56.5853087555094,24.7854835738736,0.001,0.001,90,66811450402457216,56.58539698203,0.0263,24.78528924307,0.0161,0.0039,7.3743,0.0291,18.604,0.055,-45.135,0.039,false,85601.0,67.253,1272.82054332149,13.357169,29399.6,81.9687,358.668613751347,14.180536,82178.8,190.362,431.69750265284,12.47502,1.705516,3.41,2.96,7,4184.5,0.1955,0.0732,0.58,0.093,0.040518,56.58531,24.78548,03462047+2447077,56.58531,24.78548,13.96,,10.498,0.019,,3.31,,4,6.3758,,0.024,-9404,,Fig,,0.042489
56.61937,24.7588,03462862+2445323,,,0.07,0.06,0,11.491,10.806,9.9691199276601,10.659,3.1831,0.02,0.017,0.02,AAA,222,0,2451138.7017,,137710566193611129,56.61935119,24.7588041,0.106,0.07,0,235200512,28,56023.96799769,10,76,14.2481199276601,14.938,0.0043,14.9837,0.0012,115000,13.8421,0.0025,13.8633,0.0168,16875832,13.241,,,,114724,12.906,,,,98340,12.669,0.0034,12.6619,0.0078,16892216,0.753067,56.6192697776701,24.7589970611459,0.001,0.001,90,66808220587051264,56.61936740824,0.0281,24.75879691685,0.0169,0.0044,7.2782,0.0317,20.591,0.058,-46.485,0.04,true,61505.4,55.4202,1109.80111944742,13.716083,19464.5,79.6729,244.305152693074,14.628283,62143.9,173.693,357.78010627947,12.778424,1.849858,,,0,3985.67,0.404,0.22,0.58,0.077,0.042425,56.61927,24.75899,03462862+2445323,56.61927,24.75899,14.34,,10.659,0.02,,3.58,,3,9.1276,,0.034,-9513,,Fig,,0.046153
57.1863,24.62304,03484468+2437237,,,0.06,0.06,73,14.979,14.4,13.2872212853074,14.119,5.7211,0.041,0.052,0.063,AAA,222,0,2450770.8977,,137540571862498281,57.18629372,24.62304537,0.004,0.003,90,503635968,60,56139.17996528,5,60,20.3028,21.1346,0.0594,20.9182,0.1567,115000,19.8401,0.0209,19.913,0.0379,115000,17.7999,0.0083,17.861,0.009,115000,16.8654,0.0037,16.9343,0.0057,115000,16.3634,0.0062,16.417,0.0131,115000,0.858562,57.1862025068097,24.6232296745605,0.009,0.007,90,66765855029900288,57.18629668761,0.3039,24.62303567684,0.1499,0.0502,6.8178,0.3424,19.885,0.606,-45.058,0.462,false,713.977,1.80276,396.046617408862,18.554155,135.407,13.0485,10.3772081082117,20.02229,1147.6,13.6577,84.0258608696926,17.11244,2.909849,,,0,,,,,,0.131189,57.18618,24.62324,03484468+2437237,57.18618,24.62324,,,14.119,0.063,,6.45,,1,0.3484,,0.038,-9397,,Fig,,0.080275
56.83687,25.08657,03472083+2505123,,,0.06,0.06,45,12.106,11.365,10.440952277611,11.136,3.8921,0.027,0.037,0.018,AAA,222,0,2451812.0091,,138100568368414449,56.83686514,25.0865856,0.007,0.005,90,503636096,60,56084.13655093,5,66,15.691952277611,16.387,0.0068,16.4449,0.0054,115000,15.0281,0.0045,15.0625,0.0026,115000,14.0905,0.0057,14.1157,0.0036,115000,13.5814,0.0052,13.6128,0.0021,115000,13.327,0.0045,13.3398,0.0021,115000,0.684719,56.8367853332425,25.086770433379,0.001,0.001,90,66846291177113088,56.83687447007,0.0506,25.08657208202,0.0296,0.0078,7.2609,0.0569,18.75,0.09,-46.069,0.07,false,25111.2,20.257,1239.63074492768,14.688695,6064.47,30.7291,197.352672222747,15.894406,29288.7,65.7745,445.289587910208,13.595169,2.299237,,,0,3550.67,0.717,0.3612,0.55,0.043,0.055728,56.8368,25.08676,03472083+2505123,56.8368,25.08676,15.75,,11.136,0.018,,4.5,,1,3.694,,0.034,-9452,,Fig,,0.02603
56.72872,24.46646,03465487+2427599,,,0.06,0.06,17,14.989,14.3,13.2869090182178,14.02,5.6954,0.047,0.052,0.052,AAA,222,0,2451812.0087,,137360567287110342,56.72872131,24.46646772,0.003,0.002,90,503635968,60,56067.52045139,5,65,20.0293,20.7624,0.0728,19.9389,0.1761,16892216,19.7154,0.0145,19.6562,0.0558,16892216,17.7555,0.006,17.8086,0.012,115000,16.828,0.0045,16.8888,0.0046,115000,16.3454,0.0069,16.4157,0.0094,115000,0.762047,56.7286259288196,24.4666552547413,0.009,0.005,90,66783099321711360,56.72872498755,0.2389,24.46645753953,0.1479,0.0352,7.1348,0.2515,20.941,0.58,-45.921,0.336,false,737.096,2.20601,334.130851628052,18.519554,203.449,16.3465,12.4460282017557,19.580246,1213.61,15.1517,80.0972828131497,17.051723,2.528523,,,0,,,,,,0.050466,56.72863,24.46666,03465487+2427599,56.72863,24.46666,,,14.02,0.052,,6.32,,1,0.1212,,0.025,-9469,,Fig,,0.029157
57.16855,24.6093,03484042+2436342,,,0.06,0.06,90,13.231,12.598,11.6855324645956,12.386,4.6468,0.023,0.022,0.025,AAA,222,0,2450770.8977,,137530571685271753,57.16854049,24.60931106,0.011,0.002,90,503635968,60,56194.7756713,5,77,17.6061,18.3066,0.0059,18.3872,0.0229,115000,17.0328,0.0047,17.0854,0.0052,115000,15.5268,0.0011,15.5924,0.0019,115000,14.8178,0.003,14.8668,0.0017,115000,14.4791,0.0043,14.5022,0.0062,115000,0.862618,57.1684479972638,24.6094989726227,0.003,0.002,90,66765751950550144,57.16854808264,0.1142,24.60929807326,0.0602,0.0178,7.2428,0.1288,21.134,0.223,-46.661,0.155,false,5791.53,7.49698,772.515066066603,16.281382,918.952,9.68013,94.9317829409316,17.943157,7892.35,20.83,378.89,15.018904,2.924254,,,0,4147.35,0.869,0.5008,,,0.125044,57.16844,24.60951,03484042+2436342,57.16844,24.60951,,,12.386,0.025,,5.27,,1,0.8848,,0.047,-9342,,Fig,,0.077847
57.06457,25.24332,03481548+2514367,,,0.06,0.06,90,13.964,13.349,12.1416426493632,12.987,4.9202,0.024,0.023,0.026,AAA,222,0,2450770.8958,,138290570645682572,57.06457013,25.24333107,0.013,0.004,90,503635968,60,56144.3830787,10,74,18.3708,19.2162,0.0119,19.303,0.0187,115000,17.9072,0.0036,17.9979,0.0071,115000,16.3205,0.0033,16.4109,0.0028,115000,15.5918,0.0035,15.649,0.0018,115000,15.2394,0.003,15.2848,0.0046,115000,0.775446,57.064482170895,25.2435016646576,0.004,0.002,90,66942910762588928,57.06457352629,0.1289,25.24331892109,0.0661,0.0211,6.7753,0.1429,19.192,0.248,-42.444,0.149,false,2784.52,3.44557,808.144951343319,17.076488,422.736,12.929,32.697,18.786213,3888.37,20.2542,191.978453851547,15.787501,2.998712,,,0,,,,,,0.148872,57.0645,25.24353,03481548+2514367,57.0645,25.24353,,,12.987,0.026,,5.5,,1,0.4809,,0.052,-9392,,Fig,,0.031608
57.09512,24.8147,03482280+2448537,,,0.06,0.06,90,12.925,12.31,11.3633624756216,12.028,4.3453,0.021,0.021,0.022,AAA,222,0,2450770.8961,,137770570950958254,57.09511289,24.81471418,0.005,0.003,0,503635968,60,56095.39451389,5,73,16.9221,17.5867,0.009,17.6979,0.0042,115000,16.3733,0.0039,16.4219,0.0069,115000,15.0536,0.0025,15.1071,0.0031,115000,14.4352,0.0019,14.4825,0.0024,115000,14.1516,0.0037,14.1665,0.0022,115000,0.884863,57.095024539337,24.814904982232,0.003,0.002,90,66818322350220416,57.09511990294,0.0804,24.81470017777,0.0489,0.0124,7.3633,0.0912,20.104,0.167,-47.567,0.118,true,9115.02,7.03476,1295.71158077888,15.788972,1688.47,12.8457,131.442428205547,17.282658,11817.8,41.3364,285.893304690297,14.58058,2.702078,,,0,3838.19,0.4977,0.2747,,,0.14113,57.09501,24.8149,03482280+2448537,57.09501,24.8149,17.1,,12.028,0.022,,4.97,,1,1.7216,,0.037,-9441,,Fig,,0.155351
56.54908,24.62213,03461174+2437203,,,0.07,0.07,0,10.062,9.629,8.928,9.545,2.012,0.026,0.033,0.019,AAA,222,0,2451530.7148,,137540565490277114,56.54910979,24.62213607,0.119,0.038,0,1141170176,136,54590.29371528,4,60,11.565,12.182,,,,16420,11.557,,,,65572,11.291,,,,16420,11.147,,,,65572,11.079,,,,114724,0.854444,56.5489761560528,24.6223173492901,0.002,0.001,90,66800592725150848,56.54907599667,0.0513,24.62212527969,0.0311,0.00746546227417641,7.528,0.0562,21.08,0.124,-44.61,0.075,true,517014.0,1406.34,367.630871624216,11.404611,247205.0,2244.3,110.147930312347,11.868744,382431.0,2479.05,154.26514188903,10.805536,1.063208,7.65,0.79,8,5252.38,0.0103,0.006,0.74,0.38,0.128711,56.54893,24.62231,03461174+2437203,56.54893,24.62231,11.71,,9.545,0.019,,2.06,,3,5.9772,,0.132,-10946,,Fig,,0.027059
57.07039,25.21493,03481686+2512546,,,0.06,0.06,90,8.137,7.912,7.15766145206841,7.862,0.9648,0.018,0.02,0.021,AAA,111,0,2450770.8958,,138250570702338389,57.07035806,25.21493514,0.024,0.024,90,1107374080,132,56704.25211806,10,38,9.0583,9.7626,0.0372,11.9167,0.1922,65656,8.8268,0.1258,12.8275,0.1211,16504,13.9368,0.0012,13.9933,0.0015,115832,8.5055,0.1407,11.9111,0.1002,65656,9.2215,0.0842,10.7165,0.0926,65656,0.894931,57.070304738756,25.2151223796086,0.002,0.001,90,66939852745876736,57.07038946171,0.0671,25.21492600799,0.0372,0.0106,7.2299,0.0763,17.803,0.139,-45.609,0.08,true,4306080.0,2539.97,1695.32711016272,9.103162,2593160.0,12826.3,202.175218106547,9.316813,2765670.0,20748.9,133.292367306219,8.657421,0.659391,7.02,0.74,4,6613.98,0.7073,0.3657,1.36,3.186,0.209063,57.07026,25.21517,03481686+2512546,57.07026,25.21517,9.13,,7.862,0.021,,1.16,,3,6.7219,,0.003,-8832,,Fig,,0.026056
57.17568,25.0077,03484213+2500285,,,0.06,0.06,0,12.586,11.954,10.9959294350639,11.72,4.3779,0.022,0.021,0.02,AAA,222,0,2450770.898,,138000571756569832,57.17567716,25.00771417,0.004,0.001,90,503635968,60,56364.75618056,5,67,16.5943,17.3184,0.0032,17.3991,0.0079,115000,16.0979,0.0048,16.1404,0.0138,115000,14.7594,0.0035,14.8097,0.0018,115000,14.1447,0.002,14.1944,0.0026,115000,13.8716,0.0038,13.8962,0.0073,115000,0.867884,57.1755892590178,25.0079017779528,0.002,0.002,90,66831069813319936,57.17568367032,0.0905,25.00770275553,0.0386,0.0134,7.1645,0.0961,19.872,0.158,-46.225,0.104,false,11919.3,14.0119,850.655514241466,15.497737,2254.34,20.9435,107.639124310645,16.968842,15262.6,44.316,344.403827060204,14.302849,2.665993,,,0,3672.75,0.892,0.491,,,0.134134,57.17557,25.00793,03484213+2500285,57.17557,25.00793,16.61,,11.72,0.02,,4.78,,1,0.3368,,0.046,-9172,,Fig,,0.023714
57.84963,25.09781,03512388+2505528,,,0.08,0.07,0,12.621,12.0,11.0797006228095,11.768,4.1409,0.024,0.015,0.024,AAA,222,0,2451092.9033,,138110578495957948,57.84962628,25.09782437,0.006,0.001,90,503635968,60,56089.69489583,5,76,16.4704,17.1587,0.0055,17.249,0.0117,115000,15.9089,0.0032,15.9649,0.0051,115000,14.7117,0.0032,14.7548,0.0016,115000,14.1316,0.0016,14.1821,0.0018,115000,13.8722,0.0011,13.8944,0.0026,115000,0.800158,57.8495443096332,25.0980041249382,0.003,0.001,90,66867800374681344,57.84963326863,0.0782,25.09781114989,0.0305,0.0100226539438457,7.2835,0.073,18.711,0.17,-44.82,0.092,false,12973.9,6.97621,1859.73472702227,15.40569,2681.93,15.6466,171.406567561004,16.780272,16132.1,24.0093,671.910468026973,14.242694,2.537578,,,0,3665.0,,,,,0.105014,57.84952,25.09802,03512388+2505528,57.84952,25.09802,16.52,,11.768,0.024,,4.64,,1,4.391,,0.019,-9447,,Fig,,0.023711
56.89041,24.684,03473367+2441032,,,0.07,0.07,90,10.807,10.244,9.47462805545263,10.128,2.479,0.021,0.016,0.02,AAA,222,0,2451138.7114,,137620568904191426,56.89041283,24.68401061,0.027,0.019,0,604299264,72,56078.93623843,5,66,12.7786280554526,13.432,,,,114724,12.607,,,,114724,12.241,,,,65572,12.027,,,,65572,11.909,,,,114724,0.823906,56.8903161551801,24.6842022411246,0.001,0.001,90,66816295125702144,56.89040947427,0.0341,24.68400320613,0.0202,0.0049,7.4016,0.0363,19.694,0.076,-46.227,0.047,false,179122.0,346.329,517.201851418738,12.555491,71822.3,526.877,136.317015166728,13.210739,154356.0,750.949,205.547913373611,11.790611,1.420128,7.27,2.16,6,4730.63,0.095,0.0445,0.58,0.153,0.075309,56.89032,24.68422,03473367+2441032,56.89032,24.68422,12.86,,10.128,0.02,,2.67,,3,8.5982,,0.04,-9458,,Fig,,0.011284
56.94138,24.63353,03474591+2438015,,,0.07,0.07,90,13.461,12.848,11.94024103955,12.592,5.1111,0.026,0.025,0.027,AAA,222,0,2451138.7115,,137560569413660830,56.94137511,24.63354222,0.003,0.003,90,503635968,60,56162.59729167,5,66,18.3575,19.0093,0.0164,19.1853,0.0214,115000,17.7031,0.0046,17.7958,0.0053,115000,15.9944,0.0028,16.0605,0.0052,115000,15.19,0.0022,15.2385,0.003,115000,14.7819,0.0029,14.8341,0.0052,115000,0.811767,56.9412944755073,24.6337281774717,0.003,0.002,90,66791659193405952,56.94138043481,0.0991,24.63353070886,0.0576,0.0145,7.4071,0.1074,18.148,0.219,-45.864,0.143,false,3859.34,3.69742,1043.7926986926,16.722082,508.92,15.4748,32.8870163103885,18.584763,5532.16,14.301,386.837284106007,15.404683,3.18008,,,0,3909.07,1.1115,0.6043,,,0.096682,56.94128,24.63373,03474591+2438015,56.94128,24.63373,,,12.592,0.027,,5.77,,1,0.2962,,0.021,-9374,,Fig,,0.099548
59.09798,24.83222,03562349+2449567,,,0.07,0.06,0,11.374,10.711,9.81095481999462,10.547,3.0154,0.02,0.024,0.016,AAA,222,0,2451100.814,,137790590979529249,59.09797755,24.83223159,0.013,0.012,90,235200512,28,56123.07048611,6,78,13.8833,14.6193,0.0034,14.6723,0.0024,115000,13.5624,0.0255,13.6043,0.0046,16843064,13.036,,,,98340,12.732,,,,114724,12.5698,0.0045,12.5761,0.0098,115000,0.794342,59.0978950004929,24.8324117555238,0.001,0.001,90,66997817623367296,59.09797988706,0.036,24.83222346478,0.013,0.0054,7.1251,0.0382,17.893,0.055,-43.732,0.034,false,77753.3,139.4,557.8,13.461569,26483.0,172.952,153.123409963458,14.293969,75258.1,344.426,218.502958545522,12.570537,1.723433,5.85,12.32,13,4106.25,0.1693,0.076,0.61,0.094,0.092101,59.09788,24.83243,03562349+2449567,59.09788,24.83243,14.12,,10.547,0.016,,3.46,,1,3.3228,,0.095,-9413,,Fig,,0.029169
56.59603,24.60486,03462302+2436182,,,0.06,0.06,90,13.652,13.044,12.109307449434,12.764,4.6582,0.026,0.027,0.033,AAA,222,0,2451138.7018,,137520565959966485,56.59602962,24.60486677,0.006,0.004,90,503635968,60,56200.79436343,5,54,18.0417,18.6964,0.0055,18.7649,0.0137,115000,17.4222,0.0083,17.4934,0.0091,115000,15.9291,0.0015,15.987,0.0019,115000,15.2435,0.0028,15.2998,0.0017,115000,14.9146,0.0038,14.951,0.0058,115000,0.739472,56.595943939253,24.6050448109041,0.004,0.002,90,66788669895935616,56.5960341457,0.0947,24.60485653631,0.0548,0.0137,7.3971,0.1014,19.049,0.227,-43.728,0.131,false,4032.3,3.89785,1034.49337455264,16.674482,693.735,11.5701,59.9592916223715,18.248405,5471.36,12.4959,437.852415592314,15.416681,2.831724,,,0,3740.33,0.0495,0.029,,,0.054798,56.59593,24.60505,03462302+2436182,56.59593,24.60505,,,12.764,0.033,,5.24,,3,1.1143,,0.03,-9336,,Fig,,0.073042
56.84583,24.84876,03472296+2450562,,,0.07,0.07,90,12.718,12.089,11.3131923546885,11.828,4.4599,0.022,0.021,0.023,AAA,222,0,2451138.7113,,137810568457949092,56.84582089,24.8487698,0.07,0.012,0,503636096,60,56032.27239583,5,74,16.9948,17.5096,0.0086,17.5836,0.0129,115000,16.2879,0.0053,16.3728,0.0053,115000,14.8946,0.0028,14.943,0.0028,115000,14.2352,0.0033,14.2976,0.0028,115000,13.9528,0.0032,13.9709,0.0028,115000,0.820825,56.8457318370095,24.848963559324,0.002,0.001,90,66821655244731264,56.84583000572,0.0744,24.84875862524,0.0436,0.0102,7.8893,0.0801,20.69,0.156,-47.598,0.096,false,10459.6,8.15648,1282.36690337008,15.639577,1820.12,14.4137,126.277083607956,17.201136,13705.8,27.6528,495.638777989932,14.419662,2.781474,,,0,3615.55,0.765,0.441,,,0.156541,56.84572,24.84894,03472296+2450562,56.84572,24.84894,17.16,,11.828,0.023,,5.2,,1,0.9252,,0.025,-9504,,Fig,,0.139805
