col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
129.4725,20.8729,08375344+2052226,129.472692,20.872969,0.06,0.06,90,14.61,14.094,12.3555321527596,13.721,4.9882,0.027,0.04,0.034,AAA,222,0,2451617.7638,0.691961,133041294725958073,129.47255141,20.8729152,0.003,0.003,90,503636096,60,56004.23989583,5,70,20.0118,0.0171,20.1409,0.0435,115000,18.7092,0.0101,18.8308,0.0128,115000,17.0905,0.003,17.1708,0.0039,115000,16.3007,0.0036,16.3625,0.0064,115000,15.9133,0.0063,15.9973,0.0074,115000,0.511033,129.4726803616458,20.8729620072005,0.004,0.003,90,664705773139587968,129.47251467865,0.1372,20.87290470364,0.1022,5.3322,0.1679,-35.956,0.265,-13.309,0.2,false,1365.88,2.11528,17.849834,195.239,7.84297,19.624971,1959.46,9.49359,16.531578,3.093393,,,0,,,,,,0.046544
128.7468,21.14366,08345927+2108373,128.746988,21.143705,0.07,0.06,0,14.355,13.742,12.100,13.448,5.1352,0.028,0.029,0.033,AAA,222,0,2451118.964,0.651693,133371287468682970,128.74680204,21.14366649,0.007,0.003,0,503635968,60,56040.99496528,5,86,19.8527,0.0127,19.9562,0.0224,115000,18.5832,0.0072,18.6981,0.013,115000,16.8314,0.0042,16.9075,0.0043,115000,16.0259,0.0039,16.0851,0.0038,115000,15.6117,0.0066,15.6728,0.0204,115000,0.639593,128.7469543934415,21.1437219724525,0.005,0.003,90,664695087260752384,128.74679284849,0.1519,21.1436622589,0.1006,5.375,0.2259,-34.994,0.324,-13.869,0.208,false,1735.19,1.45934,17.589998,225.804,5.71047,19.467058,2545.74,7.58071,16.247385,3.219673,,,0,,,,,,0.12832
129.0133,20.83764,08360325+2050157,129.013542,20.837702,0.08,0.06,90,14.682,14.029,12.5227462449099,13.782,4.9288,0.027,0.032,0.034,AAA,222,0,2451118.9734,0.844255,133001290134285760,129.01334681,20.83764747,0.004,0.002,90,503635968,60,56192.58104167,10,72,19.945,0.012,20.0526,0.0282,115000,18.7108,0.0054,18.8188,0.018,115000,17.066,0.0031,17.1498,0.0058,115000,16.3097,0.0053,16.3701,0.0051,115000,15.9189,0.0093,15.989,0.0058,115000,0.685435,129.0135057543503,20.8377074018708,0.006,0.004,90,664625714949149312,129.01333830144,0.2095,20.83764422189,0.1288,5.5995,0.2577,-36.348,0.396,-14.674,0.27,false,1406.53,1.90235,17.817993,214.714,7.89781,19.521736,2010.37,10.3386,16.503733,3.018004,,,0,,,,,,0.12349
128.8829,21.01786,08353194+2101045,128.883107,21.017921,0.07,0.07,90,15.613,14.827,13.142,14.605,5.5026,0.055,0.06,0.073,AAA,222,0,2451118.9686,0.72946,133221288830181993,128.8829467,21.01787407,0.004,0.003,90,503635968,60,56236.5290625,5,57,21.4234,0.0397,21.538,0.104,115000,20.1076,0.0182,20.1662,0.0422,115000,18.2687,0.0076,18.3568,0.0098,115000,17.3869,0.0053,17.4509,0.005,115000,16.918,0.0071,16.9905,0.0189,115000,0.564558,128.8830884126248,21.017925104997,0.013,0.008,90,664678594586404224,128.88291878091,0.4206,21.0178633608,0.2638,5.097,0.5275,-36.777,0.842,-14.341,0.527,false,461.966,1.20329,19.02684,77.2217,8.31008,20.63204,729.892,9.09494,17.603773,3.028267,,,0,,,,,,0.064187
129.4052,21.8068,08373728+2148247,129.405348,21.806866,0.06,0.06,90,15.168,14.58,12.7688981072911,14.203,5.1731,0.039,0.057,0.048,AAA,222,0,2451617.7645,0.548777,134161294052448759,129.40520734,21.80680781,0.023,0.015,0,503635968,60,56110.04341435,5,70,20.581,0.0367,20.6501,0.0595,115000,19.3761,0.0106,19.4525,0.0182,115000,17.6705,0.0062,17.7287,0.0085,115000,16.8591,0.0046,16.9299,0.0015,115000,16.4615,0.0046,16.5414,0.0094,115000,0.5147,129.4053552837979,21.806865486764,0.007,0.005,90,664836133986768768,129.40519772932,0.2289,21.80680498657,0.1431,5.1663,0.2909,-33.975,0.465,-14.052,0.316,false,807.821,1.35074,18.420078,115.175,5.3379,20.19799,1184.97,6.69681,17.07765,3.12034,,,0,,,,,,0.024415
128.3092,20.60585,08331425+2036212,128.309392,20.605907,0.09,0.06,1,14.58,13.953,12.4885101730041,13.788,4.8532,0.038,0.035,0.043,AAA,222,0,2451116.0151,0.678741,132721283092907577,128.30922502,20.60585476,0.004,0.001,90,503635968,60,55961.24674769,5,69,19.8685,0.0125,19.9718,0.0144,115000,18.6412,0.006,18.7334,0.0086,115000,17.0273,0.0024,17.1079,0.0057,115000,16.2787,0.004,16.3408,0.0074,115000,15.9119,0.0043,15.966,0.0064,115000,0.593267,128.309372340091,20.6059122789628,0.004,0.002,90,664639454547865472,128.30921505103,0.1266,20.60585117275,0.0743,5.4967,0.1623,-34.194,0.255,-14.192,0.159,false,1453.84,1.47149,17.78207,215.927,5.44537,19.515621,2052.09,7.18289,16.481428,3.034193,,,0,,,,,,0.06892
129.2408,21.56544,08365783+2133556,129.240995,21.565466,0.07,0.06,0,11.953,11.274,9.73089432074378,11.119,2.8158,0.025,0.021,0.02,AAA,222,0,2451118.9836,0.659534,133871292408409113,129.24080704,21.565441,0.005,0.002,90,503635968,60,55961.00403935,5,77,15.0501,0.0017,15.1123,0.0016,115000,13.9348,0.0015,13.9825,0.003,115000,13.3979,0.0016,13.4516,0.0032,115000,13.1765,0.0065,13.2116,0.0028,115000,13.0321,0.0055,13.0342,8E-04,115000,0.635692,129.240959620186,21.5655001144269,0.001,0,90,664814727869793536,129.24079877474,0.0229,21.56543798457,0.0137,5.2769,0.0293,-34.743,0.048,-14.43,0.03,false,51823.7,14.859,13.902045,17850.8,28.0076,14.722241,49602.7,43.9505,13.023156,1.699085,,,0,4140,0.681,0.33,0.65,0.113,0.170627
130.027,21.26476,08400651+2115533,130.027145,21.264814,0.06,0.06,90,13.658,13.043,11.404,12.773,4.7691,0.023,0.024,0.026,AAA,222,0,2451106.0009,0.523864,133511300270268285,130.02697474,21.26476379,0.003,0.002,90,503636096,60,55978.41415509,5,77,18.7793,0.0111,18.7902,0.0075,115000,17.5421,0.0069,17.5622,0.0064,115000,16.0055,0.0033,16.0341,0.0021,115000,15.2975,0.0044,15.3371,0.0037,115000,14.9479,0.0045,14.9567,0.0071,115000,0.599121,130.0271297860656,21.26481878763,0.004,0.003,90,664559847330171136,130.02696365602,0.1204,21.2647600812,0.0832,5.323,0.1973,-35.958,0.267,-13.635,0.162,false,3668.06,5.6117,16.777275,601.34,18.4458,18.403587,5114.88,16.7083,15.48983,2.913757,,,0,4527.83,1.0252,0.5803,,,0.053873
129.0043,21.28644,08360107+2117113,129.004486,21.286488,0.07,0.06,90,15.183,14.504,13.0102061888772,14.305,5.0286,0.043,0.044,0.049,AAA,222,0,2451118.9738,0.647405,133541290044084277,129.00430009,21.2864394,0.005,0.001,90,503635968,60,56084.36300926,10,73,20.6348,0.0222,20.7508,0.0502,115000,19.3336,0.014,19.3338,0.0354,115000,17.6354,0.0068,17.7243,0.0093,115000,16.8508,0.0043,16.922,0.0043,115000,16.4368,0.0082,16.4988,0.0061,115000,0.647694,129.0044478287514,21.2864979004499,0.008,0.004,90,664781360266992384,129.00429309177,0.2069,21.28643561285,0.135,5.5086,0.369,-33.487,0.498,-14.467,0.288,false,809.687,1.41431,18.417574,123.334,8.40131,20.123682,1189.78,5.66196,17.07325,3.050432,,,0,,,,,,0.13291
128.3141,20.70244,08331542+2042089,128.314267,20.70249,0.1,0.07,0,11.015,10.545,9.12938760099483,10.436,1.966,0.022,0.025,0.019,AAA,222,0,2451116.015,0.590484,132841283141463448,128.31409685,20.70243734,0.023,0.009,0,637853696,76,55923.17695602,6,89,13.022,,,,16420,12.402,,,,16420,12.178,,,,98340,12.071,,,,65572,11.988,0.0098,12.012,0.0078,16696,0.603534,128.3142516356065,20.7024986035804,0.001,0.001,90,664641348629985280,128.31408962212,0.0356,20.70243546577,0.0209,5.4787,0.0454,-35.199,0.074,-14.664,0.044,true,195704,64.4675,12.459369,88312.1,125.81,12.986339,152945,141.341,11.800583,1.185756,36.15,1.22,16,4923.25,0.0965,0.0183,0.74,0.289,0.060302
129.1604,21.19162,08363855+2111300,129.160628,21.191673,0.08,0.06,0,15.313,14.916,13.2707540606064,14.523,5.4263,0.052,0.062,0.063,AAA,222,0,2451118.9781,0.788721,133431291605360515,129.16044748,21.19162066,0.015,0.007,90,503635968,60,56229.66611111,10,58,20.4185,0.0638,18.8574,0.0348,16892216,19.9493,0.052,19.5085,0.0322,115000,17.8677,0.0109,17.9006,0.0038,115000,17.0891,0.0037,17.1649,0.0112,115000,16.6817,0.005,16.7346,0.0131,115000,0.634546,129.160593770504,21.1916750449264,0.007,0.005,90,664776279322590976,129.16044001316,0.236,21.19161812794,0.1429,5.6176,0.3153,-33.296,0.47,-13.219,0.293,false,637.463,1.39353,18.677227,108.15,7.55636,20.266321,948.326,8.20366,17.319525,2.946796,,,0,,,,,,0.115129
128.7827,20.33972,08350789+2020232,128.78288,20.339781,0.1,0.06,0,13.596,12.978,11.2311872168457,12.746,4.1769,0.027,0.029,0.02,AAA,222,0,2451118.9634,0.646063,132401287827748234,128.78271554,20.33972357,0.003,0.002,90,503635968,60,56079.76287037,5,84,18.0787,0.0057,18.1676,0.007,115000,16.9229,0.0032,16.9976,0.0036,115000,15.6411,0.0046,15.6987,0.0041,115000,15.0798,0.0024,15.1307,0.0029,115000,14.8002,0.0028,14.8249,0.0055,115000,0.592389,128.7828551399923,20.3397763694277,0.003,0.002,90,664572594793701376,128.78270314651,0.0836,20.33972024892,0.0527,4.9778,0.1152,-33.101,0.173,-13.034,0.113,false,5411.39,5.22719,16.355093,1109.91,13.0082,17.738167,6807.28,23.6125,15.179486,2.558681,,,0,4107.96,0.4007,0.2327,,,0.085556
130.8434,20.90696,08432246+2054253,130.843587,20.907049,0.09,0.06,1,15.294,14.638,13.1170218139271,14.337,5.2291,0.052,0.064,0.078,AAA,222,0,2451109.986,0.705792,133081308434548959,130.84339817,20.90696452,0.005,0.004,90,503635968,60,56050.79966435,5,79,20.8761,0.0181,20.9236,0.0475,115000,19.5661,0.0071,19.6436,0.0098,115000,17.8182,0.0037,17.9011,0.005,115000,17.027,0.0056,17.0914,0.0115,115000,16.6121,0.01,16.7219,0.0292,115000,0.704101,130.8435635212447,20.9070240920764,0.007,0.004,90,664847434044059264,130.84338861321,0.2248,20.9069615215,0.117,5.7017,0.2472,-37.949,0.436,-14.533,0.245,false,685.848,0.993262,18.597795,94.7343,5.6739,20.41012,1026.83,5.93418,17.233177,3.176943,,,0,,,,,,0.119478
129.0897,20.89732,08362156+2053506,129.089869,20.897394,0.08,0.06,90,13.282,12.683,11.1129426674872,12.431,4.1475,0.025,0.023,0.026,AAA,222,0,2451118.9735,0.627714,133071290897827391,129.08970206,20.89732442,0.004,0.001,90,503636096,60,56045.88456019,5,74,17.7423,0.004,17.8266,0.0053,115000,16.5785,0.0045,16.6232,0.0075,115000,15.32,0.002,15.3703,0.0052,115000,14.7643,0.0038,14.8114,0.0017,115000,14.4888,0.0031,14.5104,0.0033,115000,0.614795,129.0898510448003,20.8973818538481,0.002,0.002,90,664627432936056832,129.08969053979,0.0804,20.89732071998,0.0506,5.4499,0.1136,-34.826,0.161,-14.199,0.105,false,7221.86,5.66388,16.041742,1473.47,12.5482,17.430536,8988.43,19.4933,14.877711,2.552825,,,0,3316,,,,,0.074556
129.2559,20.89662,08370146+2053479,129.256089,20.896654,0.13,0.06,0,14.934,14.424,12.773,14.177,5.0965,0.039,0.043,0.054,AAA,222,0,2451118.9831,0.647324,133071292559726538,129.25590343,20.89662788,0.002,0.002,90,503635968,60,56032.40523148,5,87,20.5086,0.024,20.6129,0.0335,115000,19.2735,0.011,19.3876,0.0169,115000,17.5374,0.004,17.6124,0.0075,115000,16.7439,0.0052,16.8064,0.0052,115000,16.3439,0.008,16.4068,0.0157,115000,0.631155,129.2560558212827,20.8966828071092,0.006,0.003,90,664708865516013952,129.25589289694,0.1818,20.89662448899,0.1117,5.238,0.2467,-35.352,0.362,-13.545,0.218,false,896.163,1.98821,18.307398,134.149,7.47907,20.032415,1327.66,11.0729,16.954205,3.078211,,,0,,,,,,0.152337
129.2994,20.67979,08371189+2040473,129.299559,20.679831,0.14,0.06,0,13.226,12.578,11.0718880255694,12.294,4.0329,0.023,0.026,0.019,AAA,222,0,2451118.983,0.555488,132811292994726303,129.29939854,20.67978927,0.013,0.004,90,503635968,60,55943.42012731,5,83,17.519,0.0043,17.5952,0.0057,115000,16.3269,0.0019,16.3907,0.0025,115000,15.1774,0.0049,15.241,0.0033,115000,14.6709,0.003,14.7166,0.0017,115000,14.4289,0.0051,14.4375,0.0032,115000,0.560928,129.2995497312487,20.6798477581225,0.003,0.001,90,664608638159278080,129.29938716174,0.0839,20.67978509581,0.0462,5.6961,0.1352,-35.325,0.17,-14.554,0.096,false,8338.13,9.68195,15.885694,1859.48,23.4879,17.177906,10102.5,24.7327,14.750851,2.427055,,,0,3361.25,0.055,0.031,,,0.067928
129.8934,20.95568,08393445+2057206,129.893555,20.955742,0.07,0.06,0,11.44,10.891,9.38986893616039,10.752,2.614,0.022,0.022,0.018,AAA,222,0,2451105.9958,0.566882,133141298934677400,129.89338139,20.95568137,0.007,0.006,90,503635968,60,55938.73541667,5,69,14.0127,6E-04,14.0647,0.0041,115000,13.366,,,,114724,12.953,,,,114724,12.696,,,,114724,12.4934,0.003,12.5269,0.0037,115000,0.623134,129.8935396419336,20.9557343443507,0.001,0.001,90,664545308864299904,129.89337657859,0.027,20.95567898875,0.0162,5.3404,0.0321,-35.368,0.055,-12.857,0.035,false,105114,93.2841,13.134215,42152.5,95.5346,13.78933,90468.3,235.399,12.37068,1.41865,37.2,3.41,6,4677,0.1277,0.0638,0.64,0.175,0.058527
130.6451,20.99462,08423486+2059408,130.64526,20.99468,0.09,0.06,0,12.631,11.925,10.4853405679898,11.747,3.5696,0.023,0.021,0.018,AAA,222,0,2451109.9812,0.57952,133191306451414111,130.64507639,20.99461944,0.003,0.002,90,503635968,60,56032.35576389,5,78,16.5097,0.0046,16.6122,0.0037,115000,15.3166,0.0025,15.3883,0.0042,115000,14.376,0.0034,14.4347,0.0035,115000,13.9787,0.0047,14.0172,0.0025,115000,13.7589,0.0058,13.7741,0.0022,115000,0.654494,130.645237526662,20.9946778951166,0.001,0.001,90,664862453545857920,130.64506347039,0.0349,20.99461566303,0.0194,5.5933,0.0455,-37.742,0.068,-14.454,0.042,false,18408.5,6.68841,15.025818,4841.8,17.2089,16.13887,20719.9,31.4052,13.970951,2.167919,,,0,3566,0.208,0.1085,0.6,0.052,0.075912
128.4098,20.48123,08333838+2028525,128.409919,20.481268,0.06,0.06,90,14.319,13.647,11.9763922160355,13.43,4.6163,0.027,0.035,0.028,AAA,222,0,2451116.0193,0.423995,132571284098268020,128.40976285,20.48122952,0.004,0.003,90,503635968,60,56148.3146875,5,90,19.257,0.009,19.3712,0.0153,115000,18.0463,0.0058,18.1247,0.0059,115000,16.577,0.0026,16.6566,0.0035,115000,15.9036,0.0036,15.9573,0.0035,115000,15.5641,0.0057,15.5982,0.0096,115000,0.544521,128.4099085551814,20.4812854378311,0.003,0.002,90,664586476127906560,128.40975453805,0.1036,20.48122522306,0.0628,5.1201,0.1329,-33.51,0.207,-13.985,0.139,false,2209.8,1.90061,17.327484,371.974,6.17922,18.925106,3001.58,11.1739,16.068546,2.85656,,,0,,,,,,0.071983
128.587,20.52896,08342092+2031444,128.587175,20.529016,0.06,0.06,0,14.994,14.487,12.7196799388766,14.159,4.9764,0.04,0.048,0.054,AAA,222,0,2451118.9539,0.623484,132631285870445301,128.58702164,20.52896621,0.005,0.001,90,503635968,60,56240.45483796,10,68,20.401,0.0107,20.5138,0.0333,115000,19.1354,0.0126,19.3255,0.0123,115000,17.4697,0.0035,17.565,0.0042,115000,16.6912,0.0031,16.7641,0.0058,115000,16.3138,0.0023,16.3745,0.0088,115000,0.547224,128.5871744321354,20.529020065234,0.006,0.004,90,664593309419200000,128.58701379645,0.1935,20.52896324811,0.1143,5.1539,0.2424,-34.94,0.381,-13.196,0.247,false,959.904,1.52194,18.232796,148.739,7.78421,19.920324,1391.36,8.25618,16.903324,3.017,,,0,,,,,,0.01476
128.7483,21.09693,08345963+2105492,128.748494,21.097,0.07,0.06,0,10.012,9.761,8.36928700878009,9.684,1.331,0.027,0.027,0.02,AAA,222,0,2451118.9639,0.698621,133311287483146870,128.74839566,21.09702609,0.107,0.071,0,1141170176,136,54775.36611111,5,72,11.331,,,,32868,11.015,,,,65636,10.909,,,,32868,10.88,,,,32868,10.878,,,,114788,0.343389,128.7484432958673,21.096995402254,0.003,0.001,90,664683130070043136,128.74827647571,0.0634,21.09693038772,0.0375,5.4583,0.1591,-36.148,0.174,-15.1,0.093,true,744536,566.449,11.008652,393590,701.061,11.363778,496178,452.746,10.522826,0.840952,34.98,0.55,8,5629,0.085,0.0443,1.05,0.997,0.171102
130.6913,21.27112,08424596+2116163,130.69151,21.271212,0.09,0.07,2,11.73,11.093,9.55654362194112,10.919,2.9401,0.023,0.027,0.017,AAA,222,0,2451109.981,0.778466,133521306914005926,130.69135284,21.2711241,0.006,0.003,90,235200512,28,55960.13440972,10,82,14.9148,0.0016,14.9622,0.0039,115000,13.8591,0.0018,13.8997,0.0058,115000,13.47,,,,98340,13.0674,0.0053,13.0987,0.0012,115000,12.8731,0.0031,12.8811,0.0064,115000,0.614905,130.691511998259,21.2711774440793,0.001,0,90,664876747197002112,130.69134285486,0.0246,21.27112020517,0.0131,5.3396,0.0273,-36.609,0.047,-13.294,0.028,false,55426.4,42.5009,13.829074,18984.1,63.6239,14.655412,53743,102.632,12.936115,1.719297,,,0,4276,0.731,0.355,0.6,0.109,0.124582
129.1666,20.60973,08364003+2036352,129.166792,20.609804,0.16,0.09,0,10.492,10.164,8.68761827940753,10.077,3.0358,0.021,0.023,0.019,AAA,222,0,2451118.9786,0.699664,132731291667512635,129.16662543,20.60992007,0.01,0.01,90,302067712,36,56410.62371528,0,18,,,,,0,13.1128,0.001,12.9179,0.001,16778264,14.7649,0.0249,12.3169,0.0142,16781336,13.204,0.0011,12.4833,0.001,16778264,13.9575,0.0024,12.3464,0.002,16777488,0.699735,129.166777046925,20.6097858724445,0.002,0.001,90,664600804138934400,129.16661803102,0.053,20.60972806388,0.0356,5.2738,0.0932,-34.569,0.127,-13.427,0.068,false,401486,444.299,11.67919,200633,674.375,12.095384,284564,624.503,11.126469,0.968915,34.25,2.21,4,5314,0.118,0.046,0.91,0.596,0.082447
128.5129,20.34178,08340314+2020305,128.513108,20.34182,0.07,0.06,0,13.883,13.281,11.6494246302994,12.968,4.3968,0.023,0.03,0.026,AAA,222,0,2451118.9537,0.716717,132411285130000687,128.51294196,20.34177955,0.01,0.006,90,503635968,60,56197.1575463,5,81,18.5545,0.0065,18.6737,0.0114,115000,17.3648,0.0058,17.4246,0.0057,115000,15.9966,0.0026,16.0684,0.0034,115000,15.3899,0.0035,15.446,0.0029,115000,15.0879,0.0017,15.1203,0.0048,115000,0.579075,128.5130879207439,20.3418369174426,0.002,0.002,90,664580909850406528,128.51293105177,0.076,20.34177601716,0.0475,5.4486,0.1029,-34.162,0.16,-14.145,0.102,false,3813.2,2.71754,16.735142,696.839,7.8308,18.243557,4955.45,8.96473,15.524212,2.719345,,,0,3889.37,0.313,0.18,,,0.09112
129.1046,21.14896,08362515+2108565,129.104794,21.149035,0.07,0.06,90,12.883,12.226,10.6916167106841,11.982,3.7285,0.022,0.029,0.024,AAA,222,0,2451118.9737,0.705102,133371291047049328,129.10462139,21.14896171,0.006,0.001,90,503635968,60,56223.85961806,5,56,16.9127,0.005,17.0138,0.0118,115000,15.7105,0.0077,15.7942,0.002,115000,14.705,0.0065,14.753,0.0044,115000,14.2604,0.0038,14.3038,0.0013,115000,14.0139,0.0038,14.0425,0.002,115000,0.636775,129.1047789060745,21.1490198066895,0.002,0.001,90,664775729566784512,129.1046133805,0.0489,21.14895833967,0.0304,5.5198,0.0707,-35.855,0.103,-14.276,0.065,false,13306.2,6.94624,15.378233,3218.19,12.8848,16.582357,15365.5,21.5837,14.295554,2.286803,,,0,4078.74,0.274,0.1285,,,0.074565
128.5202,20.67978,08340489+2040473,128.520392,20.679821,0.06,0.06,90,13.251,12.658,11.0165134990413,12.391,4.3672,0.021,0.022,0.024,AAA,222,0,2451118.954,0.663296,132811285202776277,128.52022989,20.67978452,0.007,0.003,0,503635968,60,56154.36034722,5,80,17.9657,0.0044,18.0543,0.0075,115000,16.7582,0.0029,16.8323,0.0042,115000,15.4144,0.0026,15.462,0.0035,115000,14.7836,0.0025,14.8393,0.0014,115000,14.4825,0.0038,14.5336,0.0087,115000,0.561566,128.5203798293495,20.6798387864828,0.002,0.002,90,664642516861165312,128.52022034521,0.0719,20.67977978433,0.0455,5.3101,0.0919,-34.655,0.142,-13.704,0.098,false,6654.48,3.77203,16.13058,1208.56,9.94799,17.645718,8590.17,13.4672,14.926915,2.718803,,,0,3783.24,1.132,0.6267,,,0.076028
129.885,21.04789,08393244+2102526,129.885176,21.047958,0.07,0.06,0,14.611,13.908,12.4190233360631,13.627,4.8917,0.032,0.036,0.037,AAA,222,0,2451105.9958,0.639995,133251298850408051,129.88498951,21.04789623,0.007,0.003,90,503636096,60,55985.47483796,5,69,19.7289,0.0103,19.845,0.0238,115000,18.5187,0.0045,18.6148,0.0108,115000,16.9171,0.0029,16.9856,0.008,115000,16.188,0.0023,16.2399,0.0055,115000,15.8216,0.0034,15.8682,0.0126,115000,0.664861,129.8851439128516,21.0479530495765,0.004,0.003,90,664549913069748736,129.8849812323,0.1489,21.04789266416,0.0962,5.7333,0.1972,-35.263,0.289,-14.025,0.214,false,1600.62,2.08199,17.677649,265.448,8.6359,19.29144,2260.52,12.0166,16.3764,2.915039,,,0,,,,,,0.10927
130.9362,21.20947,08434474+2112343,130.936425,21.209547,0.07,0.06,0,12.244,11.555,10.1150581238327,11.408,3.3556,0.025,0.023,0.019,AAA,222,0,2451109.9906,0.804405,133451309362931936,130.93623138,21.20947431,0.005,0.001,90,503636096,60,55922.63381944,5,58,15.9281,0.0031,15.9851,0.0086,115000,14.7636,0.0045,14.8203,0.0049,115000,13.9191,0.0045,13.9574,0.0026,115000,13.5918,0.0015,13.6393,0.002,115000,13.3593,0.0036,13.3772,0.0031,115000,0.700529,130.9363926702366,21.2095318615486,0.001,0.001,90,664873173784204160,130.93621940775,0.0311,21.2094710656,0.016,5.5133,0.0381,-37.516,0.059,-14.12,0.034,false,29086.2,22.9041,14.529148,8435.3,31.4915,15.536137,31054.6,57.7563,13.531606,2.004531,,,0,3725.67,0.6267,0.3075,0.66,0.076,0.121421
129.1159,21.12107,08362786+2107161,129.116123,21.121153,0.1,0.07,0,11.715,11.111,9.599,10.957,2.7615,0.023,0.018,0.019,AAA,222,0,2451118.9782,0.806279,133341291160175868,129.11596261,21.12108472,0.011,0.009,90,503635968,60,56010.16092593,5,52,14.6573,0.0021,14.7398,0.0026,115000,13.7185,0.0434,13.7288,0.0183,115000,13.345,,,,114724,12.9434,0.0017,12.9782,0.0056,16892216,12.7908,0.0033,12.8117,0.0034,115000,0.592053,129.1160937982134,21.1211375360297,0.001,0,90,664727247975949312,129.11592643036,0.0232,21.12107458361,0.0152,5.351,0.0297,-36.261,0.046,-14.621,0.031,false,68028.3,26.4607,13.606642,24580.6,39.7642,14.374908,62676.8,60.277,12.769153,1.605756,,,0,4185.42,0.4237,0.2057,0.71,0.14,0.112764
128.306,20.55027,08331347+2033011,128.306146,20.550331,0.09,0.06,0,13.335,12.68,11.1020268780495,12.482,4.4946,0.021,0.025,0.021,AAA,222,0,2451116.0151,0.538924,132661283060330880,128.30597966,20.55027497,0.033,0.007,90,503635968,60,56098.80587963,5,102,18.1916,0.0175,18.274,0.0084,115000,16.9766,0.0058,17.0449,0.0041,115000,15.5814,0.0034,15.6352,0.0075,115000,14.9253,0.0016,14.9778,0.0018,115000,14.6026,0.0026,14.6208,0.007,115000,0.595894,128.306126079757,20.5503280607766,0.002,0.001,90,664634820279791488,128.30596310962,0.0733,20.55027087871,0.0445,5.2967,0.0941,-35.442,0.143,-13.281,0.094,false,5644.82,3.64479,16.309242,972.246,9.1975,17.881948,7475.72,23.1937,15.077787,2.804161,,,0,3727.39,,,,,0.067978
129.1225,21.05281,08362943+2103104,129.122651,21.052895,0.12,0.07,0,14.077,13.414,11.8784116075916,13.194,4.5049,0.025,0.023,0.022,AAA,222,0,2451118.9782,0.592456,133261291225573965,129.12247232,21.05281505,0.004,0.002,90,503635968,60,56251.40673611,5,52,18.8964,0.0101,18.999,0.0152,115000,17.6989,0.0021,17.7997,0.0095,115000,16.2588,0.0059,16.3239,0.0028,115000,15.6071,0.0034,15.6536,0.0027,115000,15.278,0.004,15.3308,0.0057,115000,0.665743,129.1226242445647,21.052871102435,0.003,0.002,90,664726045385110144,129.12246314939,0.099,21.05281196583,0.0626,5.4561,0.1333,-34.918,0.197,-13.735,0.131,false,2959.98,2.52245,17.010145,521.484,11.1443,18.558287,3945.55,12.1869,15.771652,2.786634,,,0,4056.88,0.249,0.146,,,0.124425
128.518,20.57506,08340436+2034303,128.518177,20.5751,0.06,0.06,0,11.038,10.568,9.15997993962491,10.442,1.99,0.022,0.021,0.025,AAA,222,0,2451118.9539,0.613688,132691285180580588,128.51801862,20.57505977,0.047,0.026,90,906289152,108,55979.06703704,5,103,13.05,,,,114724,12.432,,,,114724,12.206,,,,114724,12.102,,,,114724,12.039,0.0092,12.0093,0.0023,16892216,0.553097,128.5181809723974,20.575115390041,0.001,0.001,90,664594585026149504,128.51801698346,0.0355,20.57505550945,0.0235,5.5411,0.0427,-35.658,0.071,-13.908,0.052,true,186379,96.4353,12.512375,82083,184.106,13.065755,148398,235.281,11.833349,1.232406,35.92,1.01,23,4910.01,0.205,0.1227,0.72,0.27,0.056999
