col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
77.73593,13.12193,05105654+1307191,77.735618,13.121988,0.06,0.06,90,10.8,10.155,11.666110955184,9.923,4.7723,0.027,0.029,0.02,AAA,222,0,2451875.9221,1.113622,123740777358196835,77.73592037,13.12193658,0.005,0.004,90,235200512,28,56175.23649306,10,73,17.6697,15.9266,0.0054,16.0034,0.0055,115000,14.6953,0.0037,14.7539,0.0031,115000,13.154,,,,98340,12.505,,,,98340,12.089,0.0047,12.0887,6E-04,115000,1.07615,77.7356175109604,13.1220218434385,0.003,0.002,90,3388751431591386240,77.73593485098,0.0963,13.12193192761,0.0774,0.0054,22.3163,0.1216,71.78,0.182,-20.884,0.134,false,53185.1,27.4664,13.873891,8189.84,30.8634,15.5682,72049.4,133.668,12.617845,2.950356,,,0,3572,0.7878,0.4465,,,0.121848
75.77659,19.67863,05030630+1940436,75.776286,19.678787,0.07,0.06,0,12.662,12.049,12.8758623542788,11.754,5.1043,0.023,0.022,0.02,AAA,222,0,2450754.9286,1.175306,131610757764924945,75.77657732,19.6786422,0.005,0.003,90,503635968,60,56061.1840625,10,73,19.2767,18.1548,0.007,18.2357,0.0065,115000,16.8583,0.0046,16.9375,0.0073,115000,15.153,0.0032,15.2196,0.0025,115000,14.3618,0.0036,14.4088,0.0048,115000,13.963,0.0023,13.9962,0.0061,115000,1.116642,75.7763171224675,19.6787760240197,0.003,0.002,90,3408679804966891264,75.77659429735,0.0963,19.67863247358,0.0713,0.0076,16.7638,0.1279,60.616,0.186,-33.341,0.126,false,8299.43,7.93869,15.890745,1061.62,11.6799,17.786463,11884.6,27.8922,14.574454,3.212009,,,0,3770.21,0.51,0.3083,,,0.112654
67.5714,26.37375,04301702+2622264,67.570929,26.374027,0.08,0.06,0,11.803,11.156,12.2091291938438,10.913,4.9502,0.021,0.022,0.017,AAA,222,0,2450782.7576,1.817171,139640675712409183,67.57137756,26.37375741,0.016,0.008,90,436527104,52,56091.4028125,5,83,18.3599,17.0638,0.0033,17.1478,0.0047,115000,15.8632,0.0031,15.9168,0.0044,115000,14.2436,0.0025,14.2905,0.004,115000,13.4789,0.002,13.5347,0.0076,115000,13.1117,0.0019,13.1169,0.0021,115000,1.742115,67.5709830739067,26.3739613189959,0.003,0.002,90,151319978535712896,67.57140048017,0.0825,26.37374544921,0.0522,0.0048,18.1646,0.0871,86.855,0.187,-50.138,0.124,false,19345.1,26.0128,14.97194,2737.61,22.9933,16.757957,26892.8,86.194,13.68783,3.070128,,,0,3654.97,0.6175,0.382,,,0.293813
67.40146,26.57295,04293623+2634238,67.400968,26.573278,0.08,0.07,0,11.564,10.941,12.1824508524096,10.648,4.8388,0.021,0.022,0.02,AAA,222,0,2450782.7534,1.975767,139880674013078270,67.40144187,26.57296469,0.01,0.005,90,436527104,52,56141.15113426,5,79,18.2234508524096,16.689,0.0062,16.7453,0.0082,115000,15.4868,0.0069,15.5223,0.0035,115000,13.8938,0.006,13.9388,0.0013,115000,13.212,0.0101,13.2112,5E-04,115000,12.8142,0.0016,12.8373,0.0076,115000,1.897374,67.400991406847,26.5731905215332,0.002,0.002,90,151374477375986176,67.40146335177,0.0763,26.57295329569,0.0466,0.0042,20.2717,0.0853,98.034,0.161,-55.098,0.105,false,26784.2,28.4062,14.61867,3983.07,16.7617,16.350843,36472.2,70.1204,13.357017,2.993827,,,0,3604.12,,,,,0.323814
77.51011,0.57641,05100235+0034347,77.509793,0.576312,0.06,0.06,0,14.092,13.355,14.7713301124065,12.94,7.6352,0.032,0.031,0.034,AAA,222,0,2451571.6007,1.194434,108690775099782082,77.51005865,0.57639306,0.005,0.004,0,503635968,60,56316.30349537,5,49,23.7233301124065,21.892,0.1131,22.203,0.216,115000,20.5752,0.0414,20.8314,0.0594,115000,17.8217,0.0052,17.8979,0.0068,115000,16.4789,0.0022,16.5341,0.0055,115000,15.694,0.0055,15.7485,0.0075,115000,0.999825,77.5097841517435,0.5763020371558,0.008,0.007,90,3227869206588911616,77.51011062188,0.1852,0.57640847852,0.1564,0.0119613107531323,23.2416,0.278,75.821,0.507,24.722,0.43,false,837.085,1.98042,18.381441,64.5533,8.02968,20.826591,1526.9,21.2174,16.802397,4.024195,,,0,,,,,,0.047968
69.98841,23.13764,04395709+2308162,69.987897,23.137857,0.12,0.06,0,8.738,8.059,9.73009677995224,7.915,2.8414,0.026,0.02,0.024,AAA,111,0,2451089.955,1.869311,135760699882945863,69.98793444,23.13784552,0,0,90,268959744,32,51994.39614583,0,45,13.949,12.1339,0.0666,12.8734,0.0391,88,10.7564,0.014,14.0749,0.0746,88,11.2227,0.0028,12.0706,0.003,4184,10.2829,0.0195,12.216,0.1397,88,10.141,0.046,11.2729,0.1195,88,0.130651,69.9879322390395,23.1378831916125,0.001,0.001,90,146687018788948224,69.9884077065,0.0449,23.13764422517,0.027,0.0021,23.0685,0.0488,101.548,0.086,-55.502,0.059,false,944929,590.023,10.749867,314905,668.275,11.605941,908361,1244.75,9.866274,1.739667,39.79,0.34,7,4102.43,0.4483,0.2007,0.66,0.11,0.149997
69.24265,23.27716,04365812+2316385,69.242206,23.277388,0.1,0.06,0,13.529,12.907,14.1301985816891,12.568,6.1767,0.022,0.024,0.022,AAA,222,0,2451089.9206,1.682143,135930692425223268,69.24256807,23.27720467,0.003,0.002,0,436527104,52,56111.94314815,5,64,21.684,20.1218,0.0168,20.2658,0.0218,115000,18.7447,0.0067,18.8684,0.0091,115000,16.5179,0.0024,16.5919,0.0046,115000,15.4927,0.0032,15.5528,0.003,115000,14.9568,0.0051,14.9918,0.0026,115000,1.367203,69.2422218148643,23.2773570330267,0.004,0.003,90,146727391481452544,69.24265023338,0.1491,23.27716420058,0.0893,0.0087,20.5324,0.1793,91.404,0.288,-44.787,0.188,false,2404.4,4.01419,17.235847,209.794,8.94342,19.546906,3892.54,14.8024,15.786339,3.760567,,,0,,,,,,0.123139
69.93638,23.5326,04394462+2331579,69.935931,23.532768,0.09,0.07,0,12.474,11.885,12.9555011736951,11.538,5.1236,0.023,0.02,0.018,AAA,222,0,2451089.9553,1.600629,136230699362249735,69.93635999,23.53261431,0.007,0.004,90,436527104,52,56117.1990625,5,64,19.3805011736951,17.963,0.0073,18.0532,0.006,115000,16.6616,0.0039,16.738,0.0035,115000,14.9646,0.0051,15.0189,0.001,115000,14.155,0.0034,14.2153,0.0013,115000,13.7785,0.0036,13.784,0.002,115000,1.520185,69.9359732059602,23.5327977480124,0.004,0.002,90,146717014840345216,69.93638454287,0.0967,23.5326021487,0.0533,0.0049,19.2088,0.0943,87.591,0.234,-45.43,0.117,false,9872.17,9.83615,15.702334,1253.36,9.47668,17.606195,14143,20.0675,14.38557,3.220626,,,0,3706.93,,,,,0.175712
70.04625,23.42045,04401098+2325142,70.045781,23.420616,0.08,0.06,0,13.379,12.73,13.8806404781714,12.378,6.192,0.026,0.02,0.02,AAA,222,0,2451089.9563,1.660556,136100700460475135,70.04622663,23.42045588,0.008,0.001,90,503636096,60,56065.46523148,5,58,21.4147,19.9121,0.03,20.0963,0.0423,115000,18.57,0.0035,18.668,0.0148,115000,16.3985,0.007,16.4434,0.0073,115000,15.3527,0.0028,15.4228,0.0034,115000,14.7918,0.005,14.8526,0.0033,115000,1.58093,70.0458276702939,23.4206426696356,0.006,0.003,90,146712303261194624,70.04624764541,0.1389,23.42044530153,0.0851,0.0082,19.9769,0.1629,89.506,0.381,-45.84,0.203,false,2684.55,15.0531,17.116188,228.793,9.98899,19.452784,4418.68,82.699,15.648689,3.804094,,,0,,,,,,0.181622
70.71776,23.33939,04425217+2320224,70.717384,23.339581,0.06,0.06,90,10.885,10.207,11.331609388815,10.01,4.4341,0.027,0.034,0.019,AAA,222,0,2451815.0038,1.420368,136000707176227901,70.71774234,23.33940165,0.015,0.005,90,235200512,28,56046.76578704,10,74,16.937309388815,15.6157,0.0029,15.6535,0.0043,115000,14.4441,0.0025,14.502,0.0031,115000,13.1269,0.001,13.1262,0.001,115256,12.4879,0.0396,12.474,0.0098,98872,12.126,0.0014,12.1412,0.0021,115000,1.349013,70.7173797810003,23.339581410504,0.002,0.001,90,146592838746224384,70.71775734281,0.0535,23.33939317319,0.0333,0.00341150225801186,18.379,0.0627,80.516,0.125,-43.72,0.056,false,59000.7,28.5491,13.761223,10734.4,29.9338,15.27444,76179.6,112.245,12.557324,2.717115,,,0,3791.1,0.5195,0.287,,,0.014024
70.0247,23.30438,04400583+2318163,70.024314,23.304543,0.13,0.06,0,7.996,7.631,8.67317946583067,7.565,1.693,0.02,0.016,0.02,AAA,111,0,2451089.9551,1.40467,135960700245305945,70.02457854,23.30443188,0.026,0.026,90,1409441792,168,55138.16101852,1,13,10.8441794658307,9.736,,,,68,9.258,,,,114788,9.062,,,,68,8.972,,,,68,8.935,,,,68,0.961787,70.0243471632433,23.3045455102757,0.002,0.001,90,146698078328904064,70.02470197027,0.0455,23.30438037084,0.0262,0.0028,16.6585,0.0462,75.684,0.098,-38.355,0.055,false,4038490,1689.09,9.172817,2013340,2664.84,9.591596,2843840,2611.24,8.627155,0.96444,39.86,0.53,6,5317,0.118,0.057,0.91,0.601,0.110019
55.51916,16.42166,03420441+1625183,55.518382,16.42177,0.06,0.06,0,11.609,11.022,12.5862782598232,10.742,5.0723,0.021,0.02,0.019,AAA,222,0,2450721.8807,2.715575,127700555189226541,55.51911645,16.4216614,0.017,0.004,90,436527104,52,56089.30674769,5,69,18.9085,17.0642,0.005,17.1357,0.0056,115000,15.8143,0.0028,15.8778,0.0036,115000,14.1449,0.0032,14.1956,0.0024,115000,13.3472,0.0021,13.395,0.0011,115000,12.9639,0.005,12.9684,0.0037,115000,2.566119,55.5184738243505,16.4217594009305,0.003,0.002,90,44052178182130816,55.51916283028,0.0884,16.42165511846,0.0591,0.0043,23.3806,0.1015,153.499,0.176,-24.221,0.13,false,21199.2,14.2193,14.872567,2825.16,16.5632,16.72378,30046.9,98.3014,13.567423,3.156357,,,0,3683.69,0.4202,0.272,,,0.31937
75.40053,13.93292,05013603+1355586,75.400156,13.932969,0.07,0.06,90,8.754,8.104,9.76301184811968,7.918,2.8092,0.021,0.017,0.02,AAA,111,0,2451083.941,1.318639,124710754004039829,75.40051556,13.93291878,0.001,0.001,90,1107369984,132,56040.68001157,4,40,13.9350118481197,12.09,0.011,12.0567,0.019,115768,10.7272,0.1341,12.7886,0.125,32824,9.7945,0.0367,12.4295,0.082,16440,10.2856,0.0797,11.6764,0.0061,32824,10.6028,0.1255,10.9814,0.0354,32824,1.269274,75.4001451327511,13.9330106009696,0.001,0.001,90,3391728565481255040,75.4005278447,0.0426,13.93291565222,0.0313,0.0019,23.3885,0.0446,86.273,0.087,-22.053,0.053,false,948741,493.79,10.745497,314977,480.037,11.605692,913785,987.305,9.85981,1.745882,43.56,0.43,5,4186.96,0.453,0.206,0.61,0.102,0.154502
75.7019,13.63264,05024838+1337578,75.701605,13.63273,0.08,0.06,0,12.766,12.176,13.1575557805617,11.876,5.4165,0.021,0.021,0.019,AAA,222,0,2451083.9571,1.081742,124350757018269703,75.7018441,13.63265257,0.003,0.003,90,503635968,60,56201.91488426,10,67,19.8675,18.5859,0.0092,18.6833,0.0141,115000,17.2925,0.0041,17.3658,0.0046,115000,15.4587,0.0034,15.5238,0.01,115000,14.602,0.0051,14.6592,0.0041,115000,14.1467,0.0021,14.1676,0.0049,115000,0.88173,75.7016025837545,13.6327170951265,0.003,0.002,90,3391658329880811776,75.70189563161,0.0922,13.63264201914,0.072,0.0064,18.0431,0.1146,66.145,0.174,-17.437,0.129,false,6284.66,7.0988,16.192661,694.009,13.4245,18.247974,9315.91,24.5618,14.838857,3.409118,,,0,3922.82,0.315,0.195,,,0.04722
75.7822,13.73059,05030765+1343505,75.781897,13.730695,0.06,0.06,0,7.629,7.303,8.57355304647535,7.226,2.137,0.032,0.018,0.027,AAA,111,0,2451083.9602,1.125031,124470757821717195,75.7820025,13.73045518,0.134,0.134,90,1375809536,164,55566.31944444,4,19,14.1692,12.8216,0.0742,9.9239,0.0228,16893048,9.363,0.0227,11.4006,0.0808,114808,9.0742,0.0169,12.718,0.1207,80,9.3579,0.001,11.3862,0.001,114808,8.9895,0.0771,10.5348,0.0598,114808,0.938881,75.7819076012575,13.7306700189723,0.002,0.001,90,3391712038447198080,75.78220102334,0.0506,13.73059244921,0.0364,0.0031,18.5999,0.0578,66.202,0.104,-18.016,0.061,false,5767020,2578.21,8.785987,2922110,2937.21,9.187145,3986530,5101.2,8.260433,0.926712,42.37,0.34,6,5411,0.0737,0.0347,0.94,0.68,0.097274
78.72086,12.88846,05145292+1253187,78.720523,12.888535,0.07,0.06,90,12.705,12.102,13.293987262357,11.773,5.3429,0.023,0.022,0.02,AAA,222,0,2450733.9354,1.213064,123460787207476688,78.72084812,12.88846087,0.006,0.003,90,503635968,60,56083.07127315,5,63,19.9466,18.4256,0.0023,18.5438,0.0067,115000,17.1159,0.0055,17.2084,0.0043,115000,15.3026,0.0041,15.3763,0.0026,115000,14.4525,0.002,14.5141,0.0015,115000,14.019,0.0031,14.0448,0.0059,115000,1.171739,78.7205837866784,12.888544654152,0.004,0.002,90,3388509470313327104,78.72086109681,0.1164,12.88845777632,0.0833,0.0064,20.1464,0.1289,62.785,0.238,-20.178,0.153,false,7247.52,8.16925,16.037891,850.955,19.8898,18.02662,10622.9,29.1479,14.69631,3.330311,,,0,3932.04,0.3373,0.213,,,0.216131
67.44734,25.48832,04294723+2529188,67.446817,25.488581,0.07,0.06,0,14.125,13.444,14.6080501736507,13.015,7.24,0.026,0.027,0.026,AAA,222,0,2450782.7542,1.941989,138580674472096642,67.44731968,25.48833032,0.014,0.009,90,436527232,52,56247.60107639,5,77,23.3796,21.7865,0.0845,21.9396,0.1338,115000,20.255,0.0226,20.3491,0.0274,115000,17.6648,0.0051,17.7706,0.0039,115000,16.3825,0.0049,16.464,0.004,115000,15.6788,0.0042,15.7394,0.0055,115000,1.866225,67.4468724259716,25.4885447292157,0.01,0.007,90,150982364040857472,67.44734007866,0.2566,25.48831987384,0.1773,0.0152,20.8262,0.3172,98.045,0.661,-52.225,0.454,false,912.773,2.47877,18.287458,48.1193,11.1023,21.14559,1609.76,13.8929,16.745016,4.400574,,,0,,,,,,0.222465
74.593,19.31703,04582223+1919017,74.592666,19.317163,0.06,0.06,90,12.677,12.113,12.9510387482568,11.815,5.1277,0.022,0.025,0.021,AAA,222,0,2450754.8763,1.231589,131180745928631010,74.59298276,19.31703445,0.006,0.005,0,503635968,60,56146.0328588,5,84,19.3280387482569,18.192,0.0063,18.2889,0.0049,115000,16.9427,0.0026,17.0231,0.004,115000,15.2159,0.0043,15.2867,0.0034,115000,14.4309,0.002,14.4769,0.0026,115000,14.0305,0.0044,14.0559,0.003,115000,1.171425,74.5927088731017,19.3171558002476,0.003,0.002,90,3408234502757515648,74.59300101398,0.0936,19.31702547638,0.0659,0.00645979518300778,16.8736,0.109,64.032,0.187,-30.269,0.118,false,7863.54,7.40153,15.949321,1003.27,6.72245,17.84784,11253.8,17.5238,14.633672,3.214168,,,0,3697.56,,,,,0.147942
73.70386,7.73888,04544882+0744199,73.703422,7.738887,0.06,0.06,90,10.497,9.873,11.6567384285774,9.625,4.4975,0.023,0.026,0.023,AAA,222,0,2451555.7212,1.562642,117280737036577063,73.70379414,7.73886219,0.052,0.02,0,839180288,100,56353.984375,5,69,17.3923,15.3606,0.0117,15.4055,0.0049,115000,14.1225,0.0099,14.1805,0.0119,115000,13.7888,0.1074,13.3575,0.0285,16892472,12.1568,0.1186,12.0706,0.0317,115000,11.7483,0.0015,11.7751,0.0281,16892216,1.330503,73.7034287636977,7.7388804365844,0.002,0.001,90,3289363105224130944,73.70385851154,0.0463,7.73887811094,0.0278,0.0022,25.4887,0.0553,98.903,0.112,-0.54,0.054,false,78532.4,91.1434,13.450744,13691.3,89.7711,15.01028,102942,333.946,12.230441,2.779839,,,0,3684.9,0.4298,0.2495,,,0.03377
59.79302,9.28394,03591018+0917023,59.792427,9.283974,0.06,0.06,45,12.488,11.881,13.4601797397425,11.585,5.5555,0.024,0.025,0.026,AAA,222,0,2451803.8004,2.110389,119140597927681243,59.79298581,9.28394223,0.014,0.004,90,436527104,52,56191.00230324,5,71,20.3181,18.4429,0.0057,18.5269,0.0118,115000,17.1405,0.0033,17.2057,0.0025,115000,15.2195,0.0014,15.2796,0.0024,115000,14.3311,0.0024,14.3846,0.0036,115000,13.876,0.0029,13.9019,0.004,115000,1.988656,59.7923982341585,9.2839422918889,0.004,0.002,90,3301997524618877568,59.79302003572,0.1081,9.28394104331,0.0666,0.0052,23.7157,0.1227,142.527,0.227,-0.29,0.158,false,7784.07,6.76138,15.960349,793.935,14.0823,18.101925,11632.9,24.4542,14.597703,3.504222,,,0,3556.27,,,,,0.153215
62.16786,23.55713,04084015+2333257,62.16733,23.557156,0.1,0.06,0,9.38,8.792,10.2112086063073,8.529,7.3098,0.026,0.026,0.024,AAA,222,0,2450751.8426,1.751494,136260621674309342,62.16745458,23.55743699,0.015,0.015,90,344088576,41,55442.68537037,0,4,1.6822,,,,,0,15.8388,0.0032,14.9208,0.0023,16777232,14.6025,0.0018,13.9449,0.0017,16777232,13.3731,0,13.1499,0,16777240,,,,,0,1.091913,62.1672844009942,23.5573131297632,0.003,0.001,90,53725750202606208,62.16786365223,0.0793,23.55713200791,0.0298,0.0037,21.6991,0.0802,123.324,0.183,-42.067,0.088,false,178561,134.229,12.558902,48651.2,1558.2,13.633654,266721,9343.52,11.196775,2.436878,37.75,2.29,3,3607.33,,,,,0.585339
67.81588,20.133,04311569+2007593,67.815396,20.133139,0.08,0.07,0,7.259,6.965,8.55814787458942,6.884,0.736599999999999,0.02,0.063,0.023,AAA,111,0,2451483.8643,1.710752,132160678151920069,67.815396,20.133139,0.056,0.056,90,344006656,41,51483.36429398,0,6,16.1808,14.5067,0.0019,12.9189,0.001,24,7.6206,0.1244,12.3138,0.2074,24,,,,,0,7.3976,0.001,11.205,0.001,16,11.2471,0,11.3422,0.001,16777240,0,67.8153927552276,20.1331693447876,0.002,0.001,90,144171233106399104,67.81588084564,0.0421,20.13300003164,0.0233,0.0022,21.6187,0.0466,106.436,0.102,-39.324,0.064,false,8275580,3146.52,8.393869,4230400,4819.63,8.785435,5685920,5527.4,7.874918,0.910517,39.76,0.15,21,5480.8,0.109,0.0513,0.94,0.716,0.10979
58.84237,9.78835,03552198+0947180,58.841615,9.788334,0.12,0.1,89,14.831,14.866,17.342,15.061,-0.3786,0.041,0.059,0.099,AAA,222,0,2451538.7745,2.679052,119740588420916386,58.84224045,9.78835302,0.003,0.003,90,436527104,52,56170.50006944,5,76,16.7446948232962,14.4637,0.0047,14.5007,0.0029,115000,14.6824,0.0028,14.7304,0.0015,115000,14.9493,0.0031,15.0012,0.002,115000,15.1833,0.0035,15.226,0.0027,115000,15.3436,0.0032,15.3784,0.0063,115000,2.219898,58.8416172890544,9.7883705558035,0.002,0.001,90,3302846072717868416,58.84237434294,0.0448,9.78834683361,0.029,0.001874846969114,28.589,0.0536,173.272,0.107,-5.51,0.079,false,28155.9,9.66542,14.564441,21691.1,48.3038,14.510686,11145.2,17.4569,14.644198,-0.133513,,,0,8704.33,,,,,0.131851
70.71263,19.48701,04425093+1929137,70.712248,19.487165,0.07,0.06,90,10.822,10.224,11.5630936423615,9.994,4.389,0.025,0.034,0.02,AAA,222,0,2451815.001,1.41141,131380707124605003,70.71260829,19.48702033,0.034,0.021,90,503635968,60,56093.61668981,5,93,17.1367,15.5676,0.0023,15.61,0.0033,115000,14.383,0.002,14.4326,0.0021,115000,13.154,,,,114724,12.522,,,,114724,12.0902,0.0018,12.098,0.0092,16892216,1.329041,70.7122254310752,19.4871682602669,0.002,0.001,90,3410154456217987584,70.71263138328,0.0488,19.48701194044,0.0317,0.0030,20.5977,0.0625,88.885,0.11,-36.307,0.055,false,60506.6,24.3528,13.733859,11012.8,21.6779,15.246647,77838.4,86.3224,12.533936,2.712711,,,0,3700.55,0.5043,0.295,,,0.077488
71.51172,19.46817,04460271+1928060,71.511295,19.468346,0.06,0.06,90,13.237,12.62,13.8511061360278,12.305,5.8856,0.023,0.022,0.023,AAA,222,0,2450753.8618,1.57554,131360715115732393,71.51163823,19.46820358,0.003,0.002,90,436527104,52,56052.44083333,5,67,21.0576,19.5115,0.0221,19.644,0.0208,115000,18.1906,0.0105,18.3223,0.0133,115000,16.108,0.0033,16.1641,0.0022,115000,15.1432,0.0038,15.1896,0.0011,115000,14.6283,0.0025,14.6606,0.0037,115000,1.272815,71.511329250617,19.4683268582592,0.003,0.002,90,3410118477275889024,71.51171930713,0.1247,19.46817411771,0.0646,0.0074,20.3808,0.1513,85.414,0.214,-35.475,0.117,false,3484.53,2.67848,16.833006,306.713,8.47631,19.13456,5484.06,17.6108,15.414164,3.720396,,,0,3612.63,0.412,0.2618,,,0.135142
71.0283,19.03535,04440667+1902078,71.027824,19.035503,0.08,0.07,90,12.385,11.745,12.9810077967476,11.446,5.1337,0.022,0.016,0.019,AAA,222,0,2450753.8428,1.710977,130840710281593019,71.0282717,19.03536102,0.004,0.002,90,436527232,52,55986.41869213,5,90,19.3855,17.8505,0.0071,17.9348,0.0077,115000,16.5797,0.008,16.636,0.0055,115000,14.849,0.0022,14.9089,0.0022,115000,14.0486,0.005,14.0875,0.0027,115000,13.648,0.0038,13.6612,0.0038,115000,1.607037,71.0278979916397,19.0354967211148,0.003,0.002,90,3410076150374417408,71.02830246995,0.077,19.03534868614,0.0479,0.0048,20.2769,0.0964,88.806,0.203,-34.382,0.098,false,11103.7,6.0301,15.574697,1423.37,11.3252,17.468094,15912.5,28.2215,14.257571,3.210523,,,0,3824.93,,,,,0.252816
53.14434,16.15326,03323447+1609120,53.143632,16.153357,0.09,0.06,90,10.097,9.441,10.7693572133952,9.207,4.4324,0.02,0.022,0.018,AAA,222,0,2450720.8995,2.472954,127380531440704559,53.14420603,16.15327503,0.018,0.017,90,839180288,100,56159.60490741,5,53,16.4083,14.8459,0.0055,14.9107,0.0063,115000,13.6394,0.0068,13.6941,0.0028,115000,13.797,0.0907,13.3083,0.0286,16892984,12.0037,0.1625,12.6857,0.0507,114744,11.3187,0.039,13.8939,0,118840,2.006739,53.143707271715,16.1533276674924,0.003,0.002,90,42716408993806080,53.14433967637,0.0994,16.15326441014,0.0686,0.0055,20.5339,0.1134,141.082,0.182,-14.692,0.149,false,121067,63.1377,12.9808,21477.5,51.006,14.521427,156201,170.827,11.777713,2.743714,32.81,2.12,5,4084.59,,,,,0.280885
58.75658,12.48554,03550142+1229081,58.755934,12.485591,0.07,0.06,0,8.181,7.692,9.25847905340474,7.574,7.6281,0.021,0.024,0.021,AAA,111,0,2450725.874,2.278012,122980587556983341,58.755934,12.485591,0.05,0.05,90,344006656,41,50725.37399306,0,4,1.6845,,,,,0,15.2021,0.0021,13.5219,0.001,16777232,14.2445,0.0366,12.8165,0.0201,16781336,,,,,0,,,,,0,0,58.7560054474809,12.4855862140182,0.001,0.001,90,38354680725946240,58.75658414086,0.0357,12.48554217275,0.0206,0.0019,21.7218,0.0408,131.228,0.081,-10.229,0.059,false,2338300,765.507,9.766113,989086,1177.28,10.363303,1895510,2275.24,9.067604,1.295699,36.32,0.2,11,4730.47,0.216,0.079,0.72,0.232,0.251718
59.56042,12.62797,03581434+1237408,59.559774,12.628001,0.07,0.06,90,11.845,11.256,12.6937867689119,10.987,5.0889,0.022,0.022,0.018,AAA,222,0,2450725.9112,2.272086,123150595602054084,59.56039233,12.62797477,0.005,0.005,0,436527104,52,56212.33688657,5,73,19.0267,17.3199,0.0071,17.4316,0.0086,115000,16.0759,0.0051,16.1423,0.0029,115000,14.3603,0.0048,14.4209,0.0021,115000,13.5679,0.0022,13.6074,8E-04,115000,13.1948,0.0073,13.2041,0.0032,115000,2.174193,59.5598526211442,12.6280236986279,0.004,0.002,90,38329666836450304,59.56042372775,0.0987,12.62797069843,0.0552,0.0047,21.9461,0.1025,129.435,0.261,-12.31,0.138,false,17017,7.82296,15.111156,2162.36,10.2141,17.014067,24263.8,40.4503,13.799521,3.214545,,,0,3541.24,0.393,0.245,,,0.288024
58.72235,16.31552,03545319+1618563,58.721666,16.315655,0.06,0.06,0,9.96,9.367,10.8391118155853,9.056,5.1729,0.024,0.022,0.021,AAA,222,0,2450725.8768,2.412692,127570587221138877,58.72205845,16.31533589,0.017,0.017,90,1107369984,132,56593.61118056,1,8,20.7699,18.9868,0.0302,19.3065,0.0269,4120,14.2289,0.0616,15.6067,0.068,4120,13.44,0.001,12.9731,0.001,16843320,12.8004,0.001,12.2456,0.001,16793656,,,,,0,1.777151,58.7217508922883,16.3156215800486,0.004,0.003,90,40470720915966208,58.72235328058,0.137,16.31552394857,0.0803,0.0068,22.7312,0.1543,134.275,0.285,-22.676,0.212,false,123696,116.575,12.957477,20384,81.2502,14.578167,163653,325.786,11.727108,2.851059,,,0,3810.35,,,,,0.317022
65.80252,15.71279,04231246+1542462,65.801931,15.712861,0.23,0.07,0,11.241,10.632,12.0263477617167,10.356,4.8373,0.022,0.022,0.017,AAA,222,0,2450727.9154,2.057104,126850658023435846,65.80248926,15.71279256,0.007,0.004,90,436527104,52,56088.84800926,5,77,18.0879,16.4176,0.0033,16.4765,0.0035,115000,15.1933,0.0038,15.2431,0.0023,115000,13.6151,0.0019,13.6678,0.0026,16892216,12.9013,8E-04,12.943,0.0018,16892216,12.5489,0.003,12.5597,0.004,115000,1.95026,65.802016126834,15.7128800945276,0.003,0.002,90,3312025001943976064,65.80251817059,0.0828,15.71278715092,0.0477,0.0046,21.5809,0.0986,112.246,0.17,-21.587,0.123,true,34447.3,18.767,14.345479,5133.25,13.5721,16.075407,47051.8,79.955,13.080479,2.994928,,,0,3866.95,0.5705,0.3225,,,0.302907
